a,e,i,per,q,ad,H,category,kmeans_cluster,pca_1,pca_2
2.698800799904755,0.0267420028988424,10.77293087270361,1619.402003258729,2.626629461090304,2.770972138719206,12.09,neos,0,-0.7389374945649272,-0.6065983275586123
3.184900913903039,0.0192448999380848,22.19789650678416,2076.071540640723,3.12360781450226,3.246194013303818,11.67,neos,0,-0.2262900585790147,-0.6056900998273717
2.367334034817134,0.1740149675490554,3.376904360640458,1330.416859495342,1.955382479570656,2.779285590063612,13.28,neos,0,-0.792514727900695,0.5309940140199725
3.175906345804616,0.090587468436437,1.555967286152669,2067.283114965849,2.88820902994696,3.463603661662272,11.9,neos,0,-0.541476724346604,-0.6554100195539597
3.014353788883488,0.1115804949991314,11.45749337274248,1911.568044205361,2.678010701017361,3.350696876749615,11.64,neos,0,-0.38195424095915526,-0.29441713132472164
2.998771821399728,0.0811556495276942,10.41175683579299,1896.76513762526,2.755404546448686,3.242139096350769,11.72,neos,0,-0.4710955068677048,-0.48075438570972984
3.153889405152861,0.2005544396441793,10.26149679025369,2045.823284378091,2.521362882802715,3.786415927503007,11.5,neos,0,-0.1601710228721383,0.14291249954065344
2.418997389041258,0.0881533484400413,3.571631462975676,1374.205006020763,2.205754669329554,2.632240108752963,13.6,neos,0,-0.9269321717677419,0.10981778998562661
2.54406838424744,0.0861661977202371,14.85185277989125,1482.148088486523,2.324855684836571,2.763281083658309,11.61,neos,0,-0.6261060916179148,-0.24395392218056147
3.133275596123474,0.2201025296592773,11.96368306692886,2025.798853992848,2.443633711297017,3.822917480949931,11.98,neos,0,-0.09568005851269622,0.4637904960209545
2.853222323860838,0.0235892051883693,3.260090348273072,1760.36143959232,2.785917077015248,2.920527570706427,11.86,neos,0,-0.8191518916366898,-0.9453510471666524
2.610310022278564,0.1269770789403328,13.3191738818319,1540.410829429706,2.278860480520957,2.941759564036172,12.3,neos,0,-0.5386444218421222,0.1571777327271997
2.325075959663443,0.1868900761583296,0.8585251558680752,1294.953415676523,1.890542336488041,2.759609582838845,14.62,neos,0,-0.8383174195398057,0.9648120569630572
2.844261295221207,0.0804635235679289,1.991105641216803,1752.074883942672,2.615402009459828,3.073120580982587,12.56,neos,0,-0.7389031948699636,-0.4138108973940723
2.146114313441875,0.1703241820260428,0.7357150741591774,1148.359066241578,1.780579148470505,2.511649478413245,14.51,neos,0,-0.9734663144469293,0.8712059706567257
3.178604123057255,0.1324990913938957,17.81760728005801,2069.917758253132,2.757441964851278,3.599766281263233,11.58,neos,0,-0.11113160438162228,-0.0518917659222273
2.233249230418763,0.1949565393983196,5.600211964886064,1219.001433617084,1.797862688842361,2.668635771995166,13.47,neos,0,-0.7763602635912565,0.8068067482845727
3.018541451258065,0.2395627679836761,10.44460602538943,1915.552869002338,2.29541130592122,3.74167159659491,12.4,neos,0,-0.15384336325246697,0.6981452624869002
3.13244254052484,0.0856422360137387,6.188370986896023,2024.990997718497,2.864173157169736,3.400711923879943,12.23,neos,0,-0.4742333694462871,-0.4454626432774681
2.348376041191027,0.3131008277945664,25.01890561553301,1314.467607610602,1.61309755872119,3.083654523660865,13.25,neos,0,-0.0610749871688768,1.9472553767479845
2.416406876937968,0.117040048958897,9.431439077284198,1371.998136263008,2.133590497756533,2.699223256119403,13.24,neos,0,-0.7467665862423719,0.3317157219297421
2.470875539807489,0.1924512373990628,15.87399208175042,1418.648267774331,1.995352484712461,2.946398594902518,12.28,neos,0,-0.4336958094081334,0.6481926846307475
3.183852933764858,0.0469824628002698,21.48070257280362,2075.046939178712,3.03426768174272,3.333438185786995,11.12,neos,0,-0.19273748634822532,-0.624318094996474
3.121985799780135,0.1073175410577741,4.780623789444933,2014.859706743898,2.786941960530443,3.457029639029829,12.01,neos,0,-0.47069299644989887,-0.41589646497719296
3.174336738712105,0.1608611425716368,10.38597352266138,2065.750754938609,2.663709304015753,3.684964173408458,12.18,neos,0,-0.21754509711816325,0.10743748520393974
2.738952735624167,0.0338141897488541,4.237333096790521,1655.675543873293,2.646337268108629,2.831568203139706,12.72,neos,0,-0.8401329652335853,-0.5579468980059018
2.310261405280882,0.2051818277222344,3.405139266298334,1282.596679627639,1.836237747629213,2.784285062932551,14.72,neos,0,-0.7548283267115161,1.177836394203141
3.035063854794123,0.2725682554557629,13.24974869908801,1931.301935947839,2.207801794696046,3.8623259148922,13.09,neos,0,-0.017783198801678012,1.188043726684837
1.878927098586175,0.3690885017018965,4.771279907538266,940.7263781676104,1.185436710961912,2.572417486210438,15.93,neos,0,-0.6240488828121584,2.6467121137310237
1.863277938038745,0.0845572308944058,21.80855064371078,928.9982363946824,1.705724315211551,2.02083156086594,13.84,neos,0,-0.8510122907290979,0.8058349785306386
2.324513403847517,0.0959628539518261,6.410594591870272,1294.483470056403,2.101446463565035,2.547580344129999,13.32,neos,0,-0.9049493728017783,0.17157591068842898
2.186382215705844,0.0664083297584922,4.067117142922974,1180.830483353465,2.041188224547148,2.331576206864541,13.87,neos,0,-1.0894015681458233,0.13877661352008627
2.19342778232595,0.1133211073262949,4.096323819534486,1186.542877985385,1.944866117192515,2.441989447459387,13.28,neos,0,-0.9942906283607416,0.23242145696156652
3.023957653735876,0.0518451885056782,11.25125334084059,1920.710827726759,2.867179999144752,3.180735308327002,11.85,neos,0,-0.4936493438366705,-0.6039962048941431
3.181256182270071,0.2082360164846602,2.104177881000632,2072.508843428515,2.518804067456953,3.843708297083189,12.78,neos,0,-0.3000515982077116,0.35830596969937456
2.256899569518145,0.1214762840752107,5.735356314102499,1238.416636127612,1.982739796282138,2.531059342754153,13.89,neos,0,-0.904149034910224,0.498980913392043
2.467711329387651,0.7463108746539077,21.12561047047551,1415.924052737997,0.6260315287589959,4.309391130016306,16.04,neos,0,0.7835656516667017,5.279455141772469
1.210438228362107,0.3229412948737901,2.662078556698559,486.4210643736224,0.8195377395301119,1.601338717194102,19.56,neos,0,-1.0963543514429281,3.577271433559454
0.9895095343794984,0.4685161092832482,9.915868813150288,359.5244260622864,0.5259083772333374,1.45311069152566,18.52,neos,0,-0.7506120443257192,4.312389406721162
2.777866542547136,0.0971863189564347,3.336380309045347,1691.085214430763,2.507895918724742,3.047837166369531,12.23,neos,0,-0.7172300102035261,-0.3604270054270823
2.199247525081379,0.1040320191457367,5.550579394498236,1191.268326068585,1.9704553644459,2.428039685716859,13.75,neos,0,-0.9757976643458415,0.3615732346938982
2.709398024907741,0.17633097780801,7.802713998323115,1628.949578703067,2.231647221904668,3.187148827910814,12.57,neos,0,-0.5047810272630362,0.3642698306372502
3.003683096163863,0.0865248660982195,9.9737977773195,1901.426719979233,2.743789818466799,3.263576373860927,11.6,neos,0,-0.468081604544906,-0.4983409585995985
2.785304085073347,0.0646070805598162,5.328517188819142,1697.881401238502,2.605353719665428,2.965254450481266,12.46,neos,0,-0.731688915387205,-0.4344522643855227
3.384737650832164,0.0929976372225658,19.11132845062652,2274.500022525979,3.069965046686515,3.699510254977813,11.11,neos,0,-0.040887986976978846,-0.46025375729905577
3.042945177577715,0.1373731874373848,7.976352758863256,1938.829499709506,2.624926099336645,3.460964255818785,12.32,neos,0,-0.38832936721478994,-0.027368660138857137
2.2154173519212,0.1089420932088193,7.113468420952657,1204.430532114432,1.974065148271765,2.456769555570635,13.59,neos,0,-0.9239998226759394,0.37962363883553923
2.738106184843509,0.0146784386184945,9.6816561807538,1654.908003182479,2.697915061278363,2.778297308408654,12.28,neos,0,-0.7622252088249584,-0.6614837877869292
2.693780022596553,0.1393955882428833,3.273440036793404,1614.885066990244,2.31827897174978,3.069281073443327,12.42,neos,0,-0.6837292757102853,-0.025968084950128912
2.245945019968326,0.1302638284922081,3.203649746306274,1229.411037557428,1.953379623084243,2.538510416852408,13.47,neos,0,-0.9495810619339422,0.3543021760270115
2.947341383568197,0.016567651048848,3.023169560934138,1848.179249877537,2.898510860003411,2.996171907132985,12.84,neos,0,-0.7782633045632187,-0.7167463927335536
2.172000604620183,0.0254700417482704,1.080847341813391,1169.198742489682,2.116679658543238,2.227321550697128,14.11,neos,0,-1.2424374223779326,-0.10680506364576697
2.348481168941091,0.0676489187976385,6.348012990096997,1314.555874076158,2.189608957045612,2.50735338083657,12.51,neos,0,-0.9527096119889882,-0.2565750567936905
2.912629367501694,0.0599376122447158,1.303944295793573,1815.625455541074,2.738053317859806,3.087205417143583,12.71,neos,0,-0.7531041941080825,-0.529426276614724
2.316638202873554,0.0922336643543965,8.080264760723217,1287.910689099266,2.102966172439142,2.530310233307965,13.79,neos,0,-0.878384296066845,0.3429397438976134
2.354757724762463,0.1302559707798735,2.853906304701968,1319.829320897103,2.048036471372122,2.661478978152804,13.39,neos,0,-0.8966594723537885,0.29281862940652703
2.845363224596281,0.0275892319563962,3.238884831736297,1753.093171064404,2.766861838592694,2.923864610599867,12.26,neos,0,-0.8144959433029445,-0.7952159548348061
2.454036576802321,0.2059745508254059,4.214342641837463,1404.170918174815,1.948567495186347,2.959505658418296,13.31,neos,0,-0.6632317036883506,0.7340616438411796
2.242418473943139,0.1832314505207155,5.997796275185055,1226.516572947915,1.831536884288088,2.65330006359819,13.0,neos,0,-0.7883213003015426,0.6000676545871269
2.564733526600673,0.0474405923008411,14.59084898726823,1500.243660879822,2.443061049004912,2.686406004196434,12.34,neos,0,-0.6920112807958483,-0.2629730297686462
2.385129473933471,0.2100439838473537,2.759196643962135,1345.446290492429,1.884147377236742,2.8861115706302,13.92,neos,0,-0.7217758771963872,0.9237266076729663
2.220839881692269,0.0418181090849952,6.806546167636003,1208.855243688784,2.127968557259353,2.313711206125184,12.49,neos,0,-1.066487491805952,-0.3696311296496754
2.838295697971142,0.0847577622161782,2.165979919737778,1746.565532231893,2.597728106103302,3.078863289838982,12.93,neos,0,-0.7284583019627769,-0.2664568385296085
2.599303798218438,0.1877383429737666,12.87647276643847,1530.67852416558,2.111314810255491,3.087292786181385,12.62,neos,0,-0.43442239781586084,0.6134340892288109
2.363246242264354,0.2015294178316808,24.97800360442732,1326.972402783842,1.886982602867911,2.839509881660796,13.42,neos,0,-0.2732612971119527,1.330186444649823
2.772287981756628,0.1408313842062928,7.064764432597195,1685.993671884806,2.381862827867372,3.162713135645884,12.67,neos,0,-0.5534419303243949,0.1445879185066491
2.252691609879024,0.116304447217555,3.384058283437107,1234.954733693384,1.99069355744042,2.514689662317628,13.41,neos,0,-0.9699220022562288,0.2560417796699191
5.291841879687749,0.0829786421255552,14.88235719746537,4446.401903423067,4.852732026168114,5.730951733207384,10.34,neos,0,0.976116997641601,-1.3846018644092708
2.140233697613581,0.2799799668049235,26.32599342530987,1143.642334500346,1.541011138000952,2.73945625722621,13.97,neos,0,-0.20772864090918985,2.0525914086126833
2.585175565955956,0.064456444496468,9.659415150206565,1518.215743418048,2.41854434057529,2.751806791336621,12.48,neos,0,-0.752934049337559,-0.2573703817957673
2.317937231518198,0.1955717190265607,7.088013507666784,1288.994112950121,1.864614262554517,2.771260200481878,13.27,neos,0,-0.6972165515625899,0.7694479145114611
2.792559924813303,0.0529094962998932,4.024098976888317,1704.520303886583,2.644806985804163,2.940312863822443,11.87,neos,0,-0.7811691375246398,-0.7262955418340832
3.396553977176111,0.1779245718619942,8.31794057402574,2286.421039895059,2.792223564980898,4.000884389371324,11.3,neos,0,-0.10774977821747539,-0.16994249922677904
2.349132445777991,0.2974744145829141,22.01248991447977,1315.102737612463,1.650325646692453,3.047939244863527,13.44,neos,0,-0.15552229657430927,1.8307002839567283
2.286974039088722,0.238124565353683,24.16380710213177,1263.252827239068,1.742389340055563,2.831558738121881,13.47,neos,0,-0.2602283920817978,1.5586288071813763
3.089750708331021,0.1850697798146434,0.1336558717175568,1983.734688111474,2.517931225058061,3.661570191603982,12.72,neos,0,-0.43850837560565176,0.16431303405667283
1.934983284309123,0.0987687816319682,20.23178081457732,983.1374808484576,1.743867342839687,2.12609922577856,15.77,neos,0,-0.8069012755230558,1.4264548589287727
2.368494665283633,0.3582929992330133,21.80245474127523,1331.395372599698,1.519879607991768,3.217109722575497,12.38,neos,0,-0.03477813395299981,1.8549259222868635
2.131456790008132,0.2795740375182607,4.851601381195836,1136.614588978643,1.535556809429847,2.727356770586417,15.22,neos,0,-0.6709185526697551,1.8529146167195403
2.410600548362437,0.1971064664348582,4.576974438318303,1367.055993872419,1.935455592288786,2.885745504436088,13.03,neos,0,-0.6982954165742907,0.6139966463075773
2.669870795393716,0.1263821219845399,10.03170260718508,1593.432952014106,2.332446858847307,3.007294731940125,12.88,neos,0,-0.57426541830582,0.2288235492437035
2.608611517566021,0.1165267692053997,13.20365984734351,1538.907577305343,2.304638445312058,2.912584589819984,12.32,neos,0,-0.5623570578507618,0.09763208698336372
2.794501907746207,0.1328139943779574,8.389600089511294,1706.29863175156,2.423352947081611,3.165650868410802,12.07,neos,0,-0.5306756049993541,-0.05966218230460459
2.686979569401634,0.1582174209425828,13.10130393288173,1608.773757057822,2.261852591805495,3.112106546997772,12.72,neos,0,-0.43731998280911194,0.4514258553622949
2.371910663242105,0.2264470720072442,2.859195425778252,1334.276749167082,1.834798438488169,2.90902288799604,13.56,neos,0,-0.6963386891599146,0.9156391593878594
2.856242369271509,0.0793695074818631,1.401234750248534,1763.157109244611,2.629543819173599,3.082940919369419,12.24,neos,0,-0.7484546323140643,-0.5390885702925118
2.260450176567168,0.0964969679351008,4.728369270993863,1241.340244156929,2.042323588360073,2.478576764774263,13.85,neos,0,-0.9736733271293302,0.3097617277410354
2.242645021759819,0.1174849613571665,5.385159672151091,1226.702447042928,1.979167958040525,2.506122085479113,13.65,neos,0,-0.9288010842582048,0.39479017444616243
2.224442917468874,0.1035257554891125,2.971248399472242,1211.79826189145,1.994155783895503,2.454730051042244,13.46,neos,0,-1.0198135745317594,0.19160495454341706
2.251141484096466,0.1285622768184152,5.795158997316882,1233.680254441786,1.961729609460638,2.540553358732293,13.58,neos,0,-0.8935424471455502,0.4479071243437078
2.189834292767534,0.1011198172856905,5.292129436133566,1183.628205359647,1.968398649196942,2.411269936338126,13.87,neos,0,-0.991863511609847,0.37691092573592905
3.965962911654203,0.2490255821613193,1.373565927525809,2884.837797799079,2.978336688749315,4.953589134559092,11.02,neos,0,0.19670227397888787,-0.1294808968417739
1.917984662034165,0.2068550385954744,22.06473923540001,970.2108377718122,1.52123987074356,2.31472945332477,13.58,neos,0,-0.5692456768949532,1.4335585090353649
2.4210651579546,0.2294687832520192,7.94580850583622,1375.967396644711,1.865506281984901,2.9766240339243,13.66,neos,0,-0.5529511678995672,1.0928244417077262
3.157105447925073,0.1906811971686678,1.892894691553486,2048.95329212513,2.555104801526997,3.759106094323148,12.49,neos,0,-0.3528785221672392,0.15971929077747807
3.219133724671141,0.0677209105160833,17.45785938963428,2109.633210931011,3.00113105776338,3.437136391578901,11.11,neos,0,-0.22005759643552203,-0.6186799414413039
3.103155685471334,0.0813797237054701,14.30820610424977,1996.658419974609,2.850621733172618,3.35568963777005,12.19,neos,0,-0.32403782367618006,-0.2544437099273382
2.233310032064383,0.0922690279164526,2.466144673058698,1219.051216102154,2.027244686369741,2.439375377759025,13.81,neos,0,-1.046388219240677,0.2173876937216962
2.689811692989415,0.1515535388898538,13.93690332592891,1611.317940796693,2.28216121196956,3.09746217400927,12.23,neos,0,-0.4330215212534683,0.281157662453993
3.05209093487082,0.1053291125864817,0.4057409498807131,1947.576969694048,2.730616905167631,3.373564964574008,12.62,neos,0,-0.6060799687946274,-0.34043779181472505
2.546791527973528,0.0712019539139831,6.775722982119416,1484.528438490627,2.365454994970234,2.728128060976822,12.88,neos,0,-0.8219644495684673,-0.161253508988054
3.001745724756051,0.0835838952853101,9.233831500799589,1899.587390276519,2.750848124424913,3.252643325087188,11.09,neos,0,-0.493302384584977,-0.6944092555076158
2.618179602033236,0.09750088044675,13.12546644391997,1547.382138115269,2.362904785667274,2.873454418399198,12.99,neos,0,-0.5923668348977207,0.18626464540043083
2.280802575032481,0.1345208128275558,2.601401000630305,1258.142893279995,1.97398715873993,2.587617991325033,13.87,neos,0,-0.9326936528538422,0.47865088545645984
2.665368310199801,0.1616229121839316,8.87606090051965,1589.403890367215,2.234583721862545,3.096152898537058,12.3,neos,0,-0.5361945493200684,0.23135734526693244
2.33949870857512,0.189468521679146,1.334023946555973,1307.021228978064,1.89623734679112,2.782760070359119,14.11,neos,0,-0.8174765545130823,0.8314993193821127
2.759410785731534,0.0977825203598255,4.428133802876552,1674.260237257014,2.489588644394618,3.029232927068449,12.69,neos,0,-0.7007569448327402,-0.17940044409679776
3.092329360005026,0.0501833403280224,12.26864904851598,1986.218591380582,2.937145943325558,3.247512776684494,10.73,neos,0,-0.44073572563093055,-0.9525985469116666
3.164001357175984,0.2650906278938729,12.99196587779174,2055.670097561493,2.325254250745136,4.002748463606832,12.14,neos,0,0.02965587569669835,0.8123628567637159
2.393923218802764,0.1872704488055756,4.509634434740649,1352.893942872463,1.945612143211483,2.842234294394046,12.87,neos,0,-0.7291634797975471,0.5075822612411242
2.641296754413138,0.2289657886211392,3.44940296375685,1567.921168045933,2.036530160056479,3.246063348769798,13.37,neos,0,-0.5306920344896998,0.8276207303698729
2.32342298412312,0.0458653978115787,7.720265762766577,1293.572721537422,2.216858264671748,2.429987703574493,13.41,neos,0,-0.9759120275768423,-0.06280438879510938
2.862530985606042,0.0544453689565844,1.744809499803297,1768.983253159326,2.706679429945066,3.018382541267019,12.56,neos,0,-0.7837395240405736,-0.5839677275081415
2.271346903654141,0.0748486567288636,3.934683878968887,1250.32706088552,2.101339638950365,2.441354168357917,13.01,neos,0,-1.0317624840223858,-0.10413997333727751
3.044708284737099,0.2028992698664168,15.29741760206854,1940.514804117621,2.426939196807711,3.662477372666486,11.99,neos,0,-0.10616892772496855,0.47249295703119604
2.742715661227603,0.1372341383800765,4.730817660708429,1659.088704221514,2.366321440637492,3.119109881817716,12.49,neos,0,-0.6284253802732819,0.010391394296678035
2.802155905582944,0.058931508199337,7.535766520850362,1713.313626764168,2.637020631857262,2.967291179308626,12.68,neos,0,-0.6841962586256923,-0.344825220579689
3.101265956468167,0.1914491045162102,2.765661694994093,1994.834839779068,2.507531366235728,3.695000546700605,12.62,neos,0,-0.36353808702183843,0.24179556855125145
3.146167683626475,0.1408539400656052,12.24437851662838,2038.314648596798,2.703017569280608,3.589317797972343,11.72,neos,0,-0.23357516189380223,-0.10114053725076544
2.394450095872735,0.3067560365935118,12.69945491772499,1353.340603824228,1.659938074641861,3.12896211710361,13.27,neos,0,-0.3145926438684379,1.5694567533581112
2.55681512614087,0.2611944147559112,6.463041010898062,1493.301210923608,1.888989295629444,3.224640956652295,12.81,neos,0,-0.45222396936887593,0.9490141756693573
2.687141588794864,0.125562890246076,11.28791220073949,1608.919267920704,2.349736324405348,3.02454685318438,12.58,neos,0,-0.5404278889118785,0.16076075781140542
2.375936598029326,0.1584646451108236,7.680000195158954,1337.675268779493,1.999434648216792,2.752438547841861,13.54,neos,0,-0.7241791373000364,0.6344709833543458
1.990671405008601,0.0286169576937752,20.71453712243622,1025.882907496153,1.933704445629261,2.04763836438794,12.3,neos,0,-0.9237548027148003,-0.06350260515567095
2.192123378767099,0.1181193079918698,3.385255975434515,1185.484602459864,1.933191282234329,2.451055475299868,13.03,neos,0,-1.0020564067568816,0.16412440802310138
3.0861125635123,0.1499031088289325,2.037089302248038,1980.231983609713,2.62349469604578,3.548730430978821,13.12,neos,0,-0.46423772402973384,0.12494770110193765
2.744367097617853,0.0642514269324791,6.467772464009975,1660.587378632243,2.56803759556936,2.920696599666347,12.71,neos,0,-0.7300272349754579,-0.31693269304294563
5.192752444534972,0.0751323336228057,24.58406047214003,4322.100440453869,4.80260883545153,5.582896053618414,8.46,neos,0,1.1033870144024103,-1.7289482921241182
2.268948623246147,0.0799944458629553,2.315678150035857,1248.347281929453,2.087445335438056,2.450451911054238,13.7,neos,0,-1.0544729163313957,0.0969860208048889
2.386611976396173,0.0872138816752987,4.508612341893496,1346.700899963888,2.178466281881906,2.594757670910439,12.28,neos,0,-0.933379149041961,-0.27150386901546286
2.267987024749209,0.1568445849172872,5.364637964944118,1247.553776737466,1.912265541254626,2.623708508243792,13.41,neos,0,-0.8381646816905244,0.5472316171695217
2.243553430018765,0.0641929984665589,3.557064081829338,1227.447856677768,2.099533008125927,2.387573851911602,13.23,neos,0,-1.0756873449686983,-0.10212067443832448
2.164038337419586,0.014976316467814,1.778108743853229,1162.775446105019,2.131629014429908,2.196447660409264,13.82,neos,0,-1.254261442765508,-0.23763985443558916
2.855580694234036,0.0523763648608632,3.249358503142037,1762.544467181722,2.706015757903197,3.005145630564876,12.21,neos,0,-0.7609542592953898,-0.662210002288001
2.448945868028019,0.1560878429554916,2.132532931293292,1399.803919193162,2.066695189972762,2.831196546083276,12.71,neos,0,-0.8119844385711941,0.1932900229458568
2.246518921322536,0.1691000816168256,5.220040318868794,1229.882290676092,1.866632388373152,2.62640545427192,13.08,neos,0,-0.8305174015807696,0.5187825830160663
3.176637301986237,0.2240373594703519,2.374396847023089,2067.99685467567,2.464951868854218,3.888322735118257,12.64,neos,0,-0.26767047107594993,0.42092197070508497
2.377825174236371,0.1349844066105764,3.243693579141072,1339.270515667887,2.056855854068384,2.698794494404358,13.56,neos,0,-0.8651448563065403,0.3787396871961109
2.45240603068314,0.2130609323943459,5.801225064579105,1402.771681644879,1.929894115176273,2.974917946190007,13.65,neos,0,-0.6142649797067621,0.9258085627614115
2.446778969666642,0.1345514848502248,3.024389668625478,1397.946449544942,2.117561226197692,2.775996713135592,13.35,neos,0,-0.8330918681517001,0.28789030080816497
2.239520282625615,0.044777297742079,6.769206055035215,1224.13954279694,2.139240616131063,2.339799949120167,13.61,neos,0,-1.0452862139049905,-0.010498733326923462
2.314068936457091,0.0521573572091344,6.075858304899262,1285.768748214888,2.193373216331737,2.434764656582445,13.45,neos,0,-1.0040994610985297,-0.0553545833264321
2.338010805026971,0.1583963147368377,1.764853884012004,1305.774543773366,1.967678509695792,2.70834310035815,13.45,neos,0,-0.87365731561521,0.453556314130593
2.410528319721035,0.1482235958204091,4.111659681487772,1366.99455284007,2.053231144345054,2.767825495097016,13.41,neos,0,-0.802742311740032,0.42697115484109505
3.020880328154585,0.0787778471292276,10.99878067025498,1917.779661398838,2.782901879467532,3.258858776841639,12.02,neos,0,-0.4487380117829796,-0.39199641604394775
3.027439537452845,0.0764892369282257,9.22387872851287,1924.029136343909,2.795872997386736,3.259006077518953,11.26,neos,0,-0.4914010729001869,-0.6922161779115051
2.346495412216811,0.1434551186130681,2.558711138967477,1312.888943772364,2.009878634532229,2.683112189901394,13.34,neos,0,-0.8818394669907667,0.3499816091379365
3.195506919995552,0.046682580033473,15.35898743397759,2086.450426363272,3.046332412455343,3.344681427535762,11.67,neos,0,-0.31602308847773075,-0.6259966392878155
2.724998307360694,0.1771314139732388,4.502843294718025,1643.038659341672,2.242315504103212,3.207681110618176,14.03,neos,0,-0.5585382944241163,0.7283882501828167
2.363693340684776,0.1567423123884597,0.9657074532775513,1327.348991973626,1.993202580688641,2.734184100680912,13.75,neos,0,-0.8783840511805115,0.5087615416865231
2.556948072234638,0.2069458655952074,5.990122904100655,1493.417682666992,2.027798240144044,3.086097904325233,12.93,neos,0,-0.5677399811081254,0.6468856729407747
3.177328464833179,0.1236579660052744,15.00744716456018,2068.671813855015,2.784426489541247,3.570230440125111,11.51,neos,0,-0.18959899122681179,-0.20475435129779734
3.160931437652519,0.194021871276289,21.60710339183117,2052.679006518726,2.547641605143127,3.774221270161912,11.88,neos,0,0.07837567500040266,0.5290960473780558
2.344979866927216,0.1136694448336193,6.708575417924503,1311.617203801507,2.078427307307585,2.611532426546847,13.12,neos,0,-0.852985062700393,0.2179388006102379
2.236592164041342,0.1625788282121493,3.840227063490164,1221.739528463592,1.872969630823025,2.600214697259659,12.83,neos,0,-0.8800125015626449,0.36712332809070475
3.04475246425309,0.1062199726643609,12.50527697392538,1940.557040339188,2.721338940730381,3.368165987775799,11.7,neos,0,-0.35181324413401294,-0.28784375729988526
3.042076906287225,0.2836683127136895,3.761889683459306,1937.999723061866,2.179136083135448,3.905017729439002,13.46,neos,0,-0.1958516265799846,1.1101789287088806
2.240852849948483,0.143537338888655,5.48533949243847,1225.232293105851,1.919206795025819,2.562498904871146,13.37,neos,0,-0.8772742875433767,0.465688182726252
2.782843895561961,0.1698199218800746,4.699147373883827,1695.632353719477,2.310261562613186,3.255426228510736,12.54,neos,0,-0.5432575340361817,0.2130743374313716
1.933117395448669,0.1246298435871101,23.61118489163899,981.7157763403188,1.69219327681838,2.174041514078958,13.89,neos,0,-0.692031408011196,1.0871793478534277
2.58917599224462,0.1851240499575501,15.37621573630533,1521.741147605719,2.109857246507437,3.068494737981802,13.09,neos,0,-0.3888668536231122,0.8142937253919712
2.439280294130398,0.1660795525264721,1.799356893954101,1391.524918700514,2.034165714394581,2.844394873866217,13.05,neos,0,-0.8032676710673701,0.3518773757471254
2.432101627667508,0.1799758644332446,3.195218580649319,1385.386669522584,1.994382034838547,2.869821220496469,13.75,neos,0,-0.7463465887754449,0.6922133495565158
2.607043490627327,0.173135334644545,12.43029730335051,1537.520238179083,2.155672143444682,3.058414837809972,12.65,neos,0,-0.46803720458649123,0.5206750179765932
2.606457162195526,0.1846968216532238,14.11869403322984,1537.001581042349,2.125052808562731,3.087861515828321,13.18,neos,0,-0.40676055911920356,0.8012089643020182
2.408105440537824,0.0970665022469179,6.308003829644309,1364.934072848466,2.174359068383044,2.641851812692604,13.39,neos,0,-0.8574828282996122,0.1755629959188391
2.400912663889094,0.1159181240211885,5.877073957768777,1358.823253734674,2.122603371952356,2.679221955825831,13.69,neos,0,-0.8322407516970546,0.3714243352922204
2.794640909490726,0.0935676836199717,4.016425822497597,1706.425943224412,2.533152833040067,3.056128985941384,12.32,neos,0,-0.6995037585484111,-0.3402304998337735
2.615602955359043,0.1439349013014559,13.62991764768085,1545.098446849291,2.239126402135643,2.992079508582444,11.85,neos,0,-0.49814223527620904,0.12695980005479418
2.203304377060766,0.0872172008282512,5.977185677051,1194.566063525166,2.011138336720892,2.39547041740064,13.35,neos,0,-0.999748846297576,0.14840543590064867
2.348941447511452,0.1317101222161763,5.835147100414358,1314.942352506505,2.039562082381077,2.658320812641828,12.89,neos,0,-0.8351262375846729,0.22924101912340697
3.21530500353731,0.1264625866745089,2.488943802883372,2105.87064817711,2.808689215842491,3.621920791232129,11.84,neos,0,-0.4312577740610434,-0.436828163014953
2.717136547676689,0.4570138845234329,29.69804416174118,1635.93341423357,1.475367419242376,3.958905676111002,15.34,neos,0,0.5297110781396233,3.521465439157538
2.686546576620402,0.1542244954144212,11.32649304341612,1608.384904439946,2.27221528643378,3.100877866807024,12.18,neos,0,-0.4863059384208223,0.21122492072838459
2.355280259672965,0.1016418636437216,6.241525921700857,1320.268662371913,2.115885184676537,2.594675334669394,14.22,neos,0,-0.8756014280889151,0.47227217523982773
3.110899366702849,0.1659421552685689,2.228376817669881,2004.136836926802,2.594670020968552,3.627128712437146,12.7,neos,0,-0.41765015242700665,0.09253064539898048
2.23871190626611,0.1973180750973444,4.256843771328476,1223.476805220184,1.796973582224175,2.680450230308046,12.89,neos,0,-0.8005308662533434,0.6027903937540662
2.922132019426746,0.0899801421652257,4.992843676054976,1824.518101698799,2.659198164893169,3.185065873960323,11.85,neos,0,-0.6146566404542746,-0.5144565788257771
3.135041544512224,0.1708915588475736,2.819444404024861,2027.511738866072,2.599289407918625,3.670793681105823,11.94,neos,0,-0.385539488447897,-0.10252877159161551
2.616055568293253,0.1846277556944329,11.91758463241445,1545.499517925302,2.133059099947345,3.09905203663916,13.54,neos,0,-0.4472929216326406,0.8501010770567087
3.104130284180343,0.1759857840271417,2.047315080900553,1997.599120521063,2.557847482396471,3.650413085964215,12.17,neos,0,-0.40897687667584665,-0.013441903805672829
