a,e,i,per,q,ad,H,category,dbscan_cluster
1.776403058285136,0.650519216175882,39.8231625371841,864.7900719792269,0.6208187331970497,2.931987383373223,15.26,phas,-1
2.641601955226156,0.5317322820704836,11.02235450231238,1568.192934918218,1.2369769192519,4.046226991200411,15.98,phas,-1
13.69894349534141,0.3782232479060514,6.922251597122774,18519.49066887113,8.517684593651905,18.88020239703092,5.55,phas,-1
2.264999425910816,0.5355493817264817,3.800550680308702,1245.089501729213,1.051980383753443,3.47801846806819,16.7,phas,-1
0.966965695947688,0.1828841947684451,18.9352944780245,347.308192549015,0.7901229532755859,1.14380843861979,17.11,phas,-1
1.077978810454541,0.349449573517485,9.435116344758343,408.8027071106978,0.7012795748803157,1.454678046028766,17.21,phas,-1
2.304103478214258,0.3604765607104605,26.96152931230368,1277.472018370577,1.473528180866573,3.134678775561943,15.11,phas,-1
0.8320079335598088,0.4365091087783931,15.75516818693508,277.1977036045189,0.4688288919850642,1.195186975134553,16.23,phas,-1
1.874021346824862,0.7641318959671008,1.319946557062908,937.0445244909956,0.4420218619927603,3.306020831656963,18.73,phas,-1
1.289992557006803,0.2993596093905289,64.0055537724307,535.1545640488487,0.9038208890245568,1.676164224989049,16.0,phas,-1
2.734262488715899,0.3796220860372072,16.88010780059298,1651.424538598902,1.696276058976284,3.772248918455515,14.43,phas,-1
1.887280219897485,0.1109212450417782,33.9873455832581,947.0066074456782,1.677940748163735,2.096619691631235,12.83,phas,-1
1.599597663566068,0.5030931124932413,23.0726953324593,738.9491748978843,0.794851096265698,2.404344230866437,18.05,phas,-1
5.192444063844259,0.1016474766582996,39.27547527998696,4321.715432923252,4.664645227065123,5.720242900623394,10.03,phas,-1
2.178748034136829,0.7106736721097681,2.52184156688578,1174.651233995599,0.6303691681148704,3.727126900158788,15.33,phas,-1
2.290876951169472,0.5128877926968548,8.74262300770041,1266.48797610257,1.115914128344061,3.465839773994884,16.98,phas,-1
5.171872621331873,0.0134782438808719,6.801353956953911,4296.058206875641,5.102164860820757,5.241580381842988,8.93,phas,-1
2.167392273898469,0.8350851695302925,11.2267953264257,1165.479685847875,0.3574351294113197,3.977349418385618,13.5,phas,-1
2.410367130132023,0.6533255162077314,24.4622876736487,1366.857440818976,0.835612780588371,3.985121479675675,14.58,phas,-1
2.123369356416556,0.3604856790330385,36.30437260982866,1130.151706482096,1.357925112130788,2.888813600702323,13.66,phas,-1
0.8438435546957027,0.4499589515216845,5.860705135945564,283.1335493295909,0.4641485935764931,1.223538515814912,20.43,phas,-1
5.226174517635126,0.0462560447536347,2.670010916035381,4363.894964458313,4.98443235525709,5.467916680013163,8.99,phas,-1
2.104626445207902,0.4134719050072789,5.223951511083024,1115.221058579638,1.234422539579093,2.974830350836711,15.15,phas,-1
2.530774299082859,0.5647206075466479,14.42701426592145,1470.545782563277,1.101593899341345,3.959954698824373,17.48,phas,-1
1.740383887266419,0.2289973612820776,23.43914307595201,838.6215296068785,1.341840569464564,2.138927205068274,15.15,phas,-1
5.198048639034171,0.0686820598806908,1.856859924141289,4328.714424222573,4.841035951145283,5.55506132692306,9.12,phas,-1
3.168693710768185,0.1033826101022504,30.67723918104877,2060.244766783706,2.841105884334385,3.496281537201986,10.5,phas,-1
3.151791604340621,0.3284470759570439,41.4386065885828,2043.782463287402,2.116594867868984,4.186988340812259,11.87,phas,-1
5.728181240850815,0.6622543829494995,42.54802533545957,5007.529920176203,1.93466810776826,9.52169437393337,10.55,centaurs,-1
13.69894349534141,0.3782232479060514,6.922251597122774,18519.49066887113,8.517684593651905,18.88020239703092,5.55,centaurs,-1
20.28081640133036,0.5745411797393266,24.74628840761756,33360.04110465883,8.628652220033329,31.93298058262738,7.07,centaurs,-1
11.87143744436492,0.866513693152901,61.86368857949977,14940.09604499949,1.584674341414636,22.15820054731521,13.23,centaurs,-1
24.53344702240794,0.5169892332782993,15.63491706437455,44385.00622379745,11.84991905661949,37.21697498819641,9.57,centaurs,-1
18.0687284602191,0.6175281897636732,17.61667248210306,28053.67838473391,6.910779282848638,29.22667763758957,9.21,centaurs,-1
15.74843321008466,0.1696134873247949,23.42487196167972,22827.29525993846,13.07728653342059,18.41957988674874,6.54,centaurs,-1
24.95264301204352,0.2454770040849378,4.141949885422495,45527.442747995,18.82734296144612,31.07794306264092,8.2,centaurs,-1
9.376325329213929,0.7729843896415117,34.95630329448597,10486.90728149,2.128572217531253,16.6240784408966,12.23,centaurs,-1
23.77058577261987,0.900780378065002,160.4191932500721,42330.97318499179,2.358508533532789,45.18266301170696,13.92,centaurs,-1
11.75669482867897,0.3842968031038197,5.25247563699004,14724.01647648233,7.238634590950435,16.27475506640751,10.26,centaurs,-1
10.63134165057921,0.1976949698779975,20.37351432205564,12661.36530688425,8.529578883205255,12.73310441795317,9.17,centaurs,-1
6.881122034004511,0.5545163148870049,13.82584756391863,6593.064383654539,3.065427601420557,10.69681646658846,13.39,centaurs,-1
20.06182739502118,0.1320638338158427,9.343941181449642,32821.17775595765,17.41238555588298,22.71126923415937,10.38,centaurs,-1
8.365340733492545,0.3067867994002712,15.66546286738588,8837.38712022894,5.79896462397165,10.93171684301344,10.92,centaurs,-1
26.27781902516515,0.3780763968572293,12.62762167368248,49201.95991889845,16.34279589086436,36.21284215946594,8.9,centaurs,-1
16.59379145205425,0.204976987794259,20.7270095597035,24689.76000056171,13.19244606412604,19.99513683998245,7.46,centaurs,-1
24.94456447591183,0.391973702736273,13.36281579553152,45505.33495040082,15.16695117514497,34.72217777667868,7.49,centaurs,-1
10.75889892496403,0.4549144897877724,4.341186005161505,12889.91840353754,5.864519909835805,15.65327794009225,9.2,centaurs,-1
9.88125732191612,0.2964578820506304,12.4061150211375,11345.31975514611,6.951880704263584,12.81063393956866,11.42,centaurs,-1
19.39010304786782,0.2746406495367024,12.78606424332665,31186.64111237079,14.06479255221781,24.71541354351783,8.91,centaurs,-1
25.93411674893089,0.2367084722477205,4.35913620529648,48239.81340676197,19.79529159419744,32.07294190366435,9.49,centaurs,-1
22.99696175231632,0.2171445153983074,15.04628925162356,40281.35965129733,18.00329763697619,27.99062586765646,7.19,centaurs,-1
17.50407317817759,0.1726451506979302,17.4345078088996,26748.97268723602,14.48207982650352,20.52606652985166,9.46,centaurs,-1
24.01586265095868,0.3855540483873658,3.527159002521687,42987.84888876973,14.75644958036663,33.27527572155073,11.23,centaurs,-1
20.67073805960327,0.472141191886275,19.75968329566555,34326.72749010098,10.9112311549732,30.43024496423335,9.08,centaurs,-1
17.93321414664454,0.4624810392178811,6.769525185280931,27738.66966987272,9.639442631587569,26.22698566170152,8.88,centaurs,-1
20.19168357002808,0.2594295401035404,11.16969705209257,33140.3601950464,14.95336438753948,25.43000275251667,8.72,centaurs,-1
8.143410325766016,0.5659330077036363,79.16715685742136,8488.049515501456,3.534785627140406,12.75203502439163,13.11,centaurs,-1
17.57341271411905,0.5324709098259381,3.798246919475806,26908.07253991048,8.216081657485372,26.93074377075274,10.87,centaurs,-1
6.419178310528238,0.2906941397570385,19.47524019985865,5940.425945530363,4.553160793602192,8.285195827454285,11.13,centaurs,-1
28.60851382083435,0.6741242714671474,12.65044640247964,55890.93471962467,9.322820283606578,47.89420735806213,10.88,centaurs,-1
14.25792965232728,0.7561810788427645,3.272785643696662,19664.50996096815,3.476353025766195,25.03950627888837,13.81,centaurs,-1
24.65953551515853,0.0417135656882235,12.25639007677834,44727.61745821409,23.63089836060589,25.68817266971118,7.93,centaurs,-1
23.93815649031868,0.4030040823609415,33.11614123032005,42779.37935347959,14.29098170052518,33.58533128011218,9.17,centaurs,-1
22.22200226766667,0.4594388210886698,36.22578097453403,38262.48816163001,12.01235174358015,32.43165279175319,9.42,centaurs,-1
12.58810963022719,0.31189797807159,19.45780096670939,16313.20154040359,8.661903688815817,16.51431557163856,9.74,centaurs,-1
14.7654367747512,0.3086151020079437,27.10091724462512,20723.72756185993,10.20859999831951,19.32227355118288,9.43,centaurs,-1
5.910822476944209,0.5831791130592304,11.31735255958822,5248.924199145378,2.463754267389322,9.357890686499095,13.66,centaurs,-1
6.81650904687607,0.7356480074465113,29.33438858892037,6500.420481881379,1.801957748800571,11.83106034495157,13.32,centaurs,-1
15.8719858680421,0.376159925225253,31.62321884638287,23096.45513329097,9.901580850743107,21.84239088534108,9.97,centaurs,-1
10.90205634751529,0.438500327834685,6.064505313423282,13148.04132455487,6.121501065057628,15.68261162997296,12.3,centaurs,-1
27.24104835682046,0.6124254493569348,35.87395418290795,51931.89287861841,10.5579370759407,43.92415963770023,10.73,centaurs,-1
29.79254801635047,0.5654832393177306,19.69423520748537,59396.36929805193,12.94536145653558,46.63973457616535,7.83,centaurs,-1
8.355760041534014,0.3538518317523627,42.07085811288335,8822.20948919021,5.399059045154005,11.31246103791402,11.41,centaurs,-1
13.14144294271058,0.3081645363497789,24.784840215969,17400.55127325655,9.091716271303095,17.19116961411806,10.17,centaurs,-1
8.112378180219162,0.5640316971817542,170.3294515111641,8439.57757059968,3.536739747049917,12.68801661338841,12.9,centaurs,-1
21.36498855451536,0.4174094403959142,17.88122474506859,36070.52169217048,12.44704063790999,30.28293647112072,9.73,centaurs,-1
12.75685069595039,0.4433682417404015,23.2374105922195,16642.31108799029,7.100868232742046,18.41283315915872,10.87,centaurs,-1
20.03886319585438,0.2374052310603059,28.7368128888495,32764.83969272532,15.28153224865671,24.79619414305205,8.44,centaurs,-1
11.57992361598894,0.4406188948581179,105.1557467007179,14393.18703340169,6.477590469770473,16.68225676220741,9.46,centaurs,-1
10.77277869725093,0.4438968628330602,19.92362650150983,12914.86986314915,5.990776029546422,15.55478136495544,12.0,centaurs,-1
6.962470666319597,0.568321406584468,12.09361986562826,6710.324069290355,3.005549543933746,10.91939178870545,12.54,centaurs,-1
12.0317640676005,0.4607743793094078,31.04202642891975,15243.77000723323,6.487835447354643,17.57569268784635,10.84,centaurs,-1
5.860522675594443,0.5239839157299592,20.24999475226746,5182.066153934363,2.78970305581225,8.931342295376638,14.17,centaurs,-1
5.687886641867227,0.2675645245296232,19.12939500498632,4954.785129647987,4.166009956957627,7.209763326776827,13.11,centaurs,-1
19.84487292333462,0.6897987898862836,26.98177293091825,32290.21303147381,6.155903595371323,33.53384225129792,11.24,centaurs,-1
21.43964926726013,0.4568859310572857,2.036616429899328,36259.76136040753,11.64417515024633,31.23512338427393,9.3,centaurs,-1
8.813584157386689,0.3726989220766844,6.466506666331735,9557.124873166633,5.528770842296528,12.09839747247685,13.04,centaurs,-1
15.05520468253929,0.3733948646039113,12.6115324280709,21336.75759978506,9.43366856851836,20.67674079656022,10.75,centaurs,-1
21.94602242522465,0.3672222277705874,22.47724011721373,37551.92067370848,13.88695517953039,30.00508967091892,10.23,centaurs,-1
7.079391745651016,0.2921027949571887,24.50736062066553,6880.061883755314,5.011481630149503,9.147301861152528,12.27,centaurs,-1
6.691803207472232,0.2542904973994445,172.1975867326814,6322.854207999733,4.99014124134492,8.393465173599543,14.18,centaurs,-1
12.89893772276089,0.5840851485356765,9.029103733467704,16921.12936713477,5.364859767009657,20.43301567851213,13.12,centaurs,-1
29.09744291597719,0.5228369254929877,35.45437908491193,57329.83134459388,13.88422532207996,44.31066050987442,7.11,centaurs,-1
20.36277332668919,0.3791762914628442,15.41180062162269,33562.46244733396,12.64169245277666,28.08385420060172,9.47,centaurs,-1
13.35387315907954,0.3700383456553278,22.56349286657977,17824.16923758126,8.412428027202663,18.29531829095642,9.49,centaurs,-1
10.93475294714891,0.4025183800456742,165.5559438600143,13207.23452577556,6.533313904662869,15.33619198963495,12.1,centaurs,-1
13.34824280239927,0.5624878189402686,3.935245761388892,17812.8976929724,5.840018821792569,20.85646678300598,11.71,centaurs,-1
29.4337733501086,0.3137304838834706,15.04351535513989,58326.69103013039,20.19950139446263,38.66804530575457,7.32,centaurs,-1
18.60517885972511,0.6256212361571708,13.95345280066719,29312.25303672046,6.965383862578626,30.2449738568716,11.46,centaurs,-1
24.97879601875839,0.4397336049341669,11.37813408162951,45599.0378561967,13.99477999851455,35.96281203900224,9.66,centaurs,-1
22.4604991557875,0.1959883979720819,24.408643630474,38880.11424441397,18.05850190859141,26.86249640298358,7.38,centaurs,-1
25.66827904428862,0.5641586102056647,13.81963576186665,47499.99400075673,11.18729841229156,40.14925967628567,10.89,centaurs,-1
23.94802549586509,0.1844689568649387,6.295625867353534,42805.83712039969,19.5303582136679,28.36569277806228,8.87,centaurs,-1
11.71602465257709,0.1607531419065225,8.186787055277406,14647.67995061744,9.832636879021052,13.59941242613313,11.5,centaurs,-1
28.92731099564719,0.5007278602764965,14.58169933258023,56827.75820208976,14.442600457244,43.41202153405039,8.88,centaurs,-1
21.44128506309329,0.1161892659534556,5.910932130921672,36263.91124391284,18.95003789051369,23.93253223567289,9.0,centaurs,-1
19.75324605960098,0.2111773709754823,33.50042891206137,32066.83796701831,15.58180748850264,23.92468463069932,9.34,centaurs,-1
15.16046866915753,0.3157651142175699,3.029912873667194,21560.92394994288,10.37332154824911,19.94761579006595,11.45,centaurs,-1
19.05801022695721,0.3220348700023224,37.77817870971221,30388.88463013346,12.92066638101611,25.1953540728983,8.52,centaurs,-1
22.78915803254835,0.4260608580575408,6.817029002473984,39736.61302064126,13.0795898067919,32.49872625830481,10.92,centaurs,-1
28.87070633319509,0.6283300250528672,12.7045731287151,56661.03987410525,10.73037469956465,47.01103796682553,10.03,centaurs,-1
8.54789146801523,0.298774616660931,6.332648792464223,9128.23738961151,5.993998471399737,11.10178446463072,12.75,centaurs,-1
5.734565274541066,0.0626019936607236,43.37549158748793,5015.903558465713,5.37557005557724,6.093560493504892,12.82,centaurs,-1
21.30197215737732,0.3843184673543764,24.29236332127964,35911.0534995525,13.11523086622847,29.48871344852618,7.81,centaurs,-1
25.24085492726173,0.1625232365831799,14.20780475533707,46318.50334740998,21.13862949035665,29.34308036416681,6.62,centaurs,-1
9.705310025873642,0.5067741618432996,37.14061893797973,11043.64776391749,4.786909672082155,14.62371037966513,11.61,centaurs,-1
14.59838669908529,0.5448136233553642,9.477630341861143,20373.03457464627,6.644986746413878,22.5517866517567,11.75,centaurs,-1
8.705731667703681,0.232106301257835,33.18110273835348,9382.23577105288,6.685076490569775,10.72638684483759,11.97,centaurs,-1
14.70953222158495,0.270315729623185,23.94702803550641,20606.14349362295,10.73331428669147,18.68575015647844,9.98,centaurs,-1
24.4939810535225,0.6156701133451631,93.571717822198,44277.94874756149,9.413768962026024,39.57419314501897,10.26,centaurs,-1
25.52173802818359,0.3703124019644446,7.256272076530607,47093.80666792224,16.07072191665961,34.97275413970756,8.81,centaurs,-1
15.97521213376126,0.3358797088138236,21.31382917330506,23322.13890365718,10.60946253403446,21.34096173348804,8.58,centaurs,-1
7.639071229485829,0.295306642375452,39.21254212024474,7711.86229732886,5.383202753839453,9.894939705132206,12.93,centaurs,-1
24.3571413053064,0.3102063054199684,6.365874646663694,43907.41814253222,16.80140249039519,31.9128801202176,8.02,centaurs,-1
9.930123437149009,0.3783537347449443,19.1883858344242,11429.58330773187,6.173024148225376,13.68722272607264,12.63,centaurs,-1
16.28233383371575,0.3078615870809343,14.14141969173996,23997.90937862787,11.26962869828643,21.29503896914507,8.89,centaurs,-1
20.08627008932363,0.0903096041433026,21.34866080331902,32881.1784456613,18.27228698884135,21.90025318980591,9.13,centaurs,-1
19.17905429918379,0.3381244410797095,13.37458383541625,30678.85946163075,12.69414728383487,25.6639613145327,10.92,centaurs,-1
25.37654827586301,0.2515343001576145,39.09712169577647,46692.51320475909,18.99347596487789,31.75962058684813,9.07,centaurs,-1
14.60835751554203,0.2750536856538982,9.12868874774713,20393.91055990053,10.59027493954238,18.62644009154169,11.46,centaurs,-1
23.21966050462552,0.5207220834575036,20.43153412138176,40867.89089690365,11.12867050948101,35.31065049977003,6.44,centaurs,-1
25.83663136800255,0.5351157256804037,14.68845779372778,47968.0716758506,12.01104362437679,39.66221911162831,11.17,centaurs,-1
21.67571448961932,0.3244185598797762,12.23167846325315,36860.2740423159,14.64371041053182,28.70771856870682,9.37,centaurs,-1
18.51829297213657,0.2889479602518905,11.58365342904641,29107.16131846809,13.16746999049079,23.86911595378235,11.07,centaurs,-1
23.25357729369558,0.3009386557243432,17.1838097785211,40957.46673380187,16.25567700214872,30.25147758524244,9.46,centaurs,-1
14.54510618676115,0.3013819214076024,1.819068861694632,20261.60157523625,10.16147413711747,18.92873823640483,12.03,centaurs,-1
21.44671333705486,0.3122449422875796,6.422935388009925,36277.68347606902,14.7500855688679,28.14334110524182,8.19,centaurs,-1
14.04090622706808,0.5079206547620925,16.77552835850512,19217.24536448904,6.909239942762518,21.17257251137364,12.82,centaurs,-1
18.08824381781598,0.2695351320481316,3.070933110657484,28099.14024728562,13.21282663186215,22.96366100376981,10.48,centaurs,-1
11.49989126286648,0.2893928353802598,33.23644206561375,14244.2316453299,8.17190512374087,14.82787740199208,12.4,centaurs,-1
21.20104659878255,0.1883907766265642,3.063769634240725,35656.14422547765,17.20696496474192,25.19512823282317,9.07,centaurs,-1
12.90531545324627,0.33547313276337,41.73107274460379,16933.68060316488,8.575928848846214,17.23470205764633,10.32,centaurs,-1
20.83451563220889,0.2897603078006671,1.814439182937182,34735.49876800252,14.79749996974223,26.87153129467554,10.89,centaurs,-1
16.97527206699325,0.3740802973921442,18.54814045862032,25546.03731458009,10.62515724385985,23.32538689012664,11.79,centaurs,-1
24.34068071024525,0.1984230548507405,14.91636006637806,43862.9166080651,19.5109284865719,29.17043293391861,8.13,centaurs,-1
8.913281780336582,0.2307412299141963,7.047458990549483,9719.745226218369,6.856620179769922,10.96994338090324,13.12,centaurs,-1
25.14608874406112,0.3101040764768783,22.78849044376232,46057.89578056323,17.34818411707843,32.94399337104382,9.38,centaurs,-1
21.20854953015402,0.2912093565995112,32.8308023821707,35675.07366389511,15.032421467069,27.38467759323904,7.88,centaurs,-1
9.020574196551935,0.150046146072309,10.72250087935356,9895.772476504217,7.667071803000003,10.37407659010387,13.19,centaurs,-1
20.40283756015513,0.1687200149641057,28.29760371433726,33661.56354981579,16.96047050169554,23.84520461861473,9.91,centaurs,-1
14.77891358134238,0.4595525697583643,20.86853070004302,20752.10668042707,7.987225866799696,21.57060129588506,12.04,centaurs,-1
6.173416777987641,0.4489938209982794,42.69770474546024,5602.563966824039,3.401590790224084,8.945242765751198,14.56,centaurs,-1
25.96059497168569,0.0471636665059627,18.01582063597029,48313.71011053106,24.73619812814473,27.18499181522664,7.76,centaurs,-1
27.38485447635455,0.0889662595951223,19.55376887175873,52343.65959966221,24.94852640403654,29.82118254867256,8.01,centaurs,-1
23.09495525067254,0.3364289567091265,12.51710965243234,40539.10109338059,15.32514355044482,30.86476695090027,9.48,centaurs,-1
24.47950222426764,0.4981850836011064,22.92232106586868,44238.69432163268,12.2841793621574,36.67482508637789,10.7,centaurs,-1
29.56759564265038,0.4324609684864157,16.55623555192419,58724.92115036203,16.78076459521507,42.35442669008569,8.44,centaurs,-1
25.24391144350087,0.314764997240256,14.98553291093959,46326.91694179262,17.29801172765405,33.18981115934768,9.89,centaurs,-1
18.34416448790093,0.3254960704895167,22.35935500708572,28697.58367204335,12.37321103067584,24.31511794512602,9.74,centaurs,-1
27.96279716406549,0.3787089897571304,11.8842373149855,54009.39911231746,17.3730344992787,38.55255982885229,6.77,centaurs,-1
16.1408316655646,0.3893922897986985,29.71159890070307,23685.75808123777,9.855716264055062,22.42594706707415,11.56,centaurs,-1
19.30748435596512,0.3574067767933646,31.52171203259104,30987.53029047469,12.40685860431131,26.20811010761892,10.4,centaurs,-1
20.85955347056533,0.4162601559726811,35.92690880753899,34798.13255251471,12.17655248938732,29.54255445174333,9.16,centaurs,-1
11.43987814001946,0.539614378199626,19.91699272012739,14132.87521143307,5.266755410813367,17.61300086922556,13.22,centaurs,-1
22.91371303953191,0.3156139370682595,17.86320921821606,40062.83069393438,15.68182585427293,30.14560022479089,8.72,centaurs,-1
26.15907502984235,0.3782694451104326,29.85117901123591,48868.83683185249,16.26389623370171,36.05425382598299,9.54,centaurs,-1
27.74980606994039,0.3854806811664337,12.31223282602549,53393.4957229783,17.05279192386333,38.44682021601744,9.45,centaurs,-1
7.230440045678269,0.3000172035565865,9.4921771295574,7101.425264090939,5.061183642690318,9.39969644866622,13.95,centaurs,-1
20.12710005896646,0.3163848392810236,21.01315636455176,32981.48722884924,13.75919074161728,26.49500937631564,10.31,centaurs,-1
26.53811688334896,0.1988932404784907,14.28101098518374,49934.83057521431,21.25986482022274,31.81636894647518,8.88,centaurs,-1
11.36467877080391,0.0776243594813493,23.93130338908809,13993.75202751821,10.48250286050897,12.24685468109886,11.05,centaurs,-1
16.397719960472,0.3185812841157884,10.7063354387252,24253.45558562354,11.17371327889373,21.62172664205026,8.71,centaurs,-1
14.42442239853137,0.5915207717877503,160.3875167170053,20009.95326289059,5.892076928759581,22.95676786830315,13.28,centaurs,-1
6.736718453849067,0.2613794139287652,5.200152370375437,6386.619209460056,4.9758789325789,8.497557975119234,13.74,centaurs,-1
21.64737281799718,0.6436414040191551,40.20752000486754,36788.00374504158,7.714227384095379,35.58051825189897,11.91,centaurs,-1
8.313369983934072,0.2472359629785236,1.803985130161115,8755.160066182492,6.258005950359379,10.36873401750877,13.18,centaurs,-1
22.70625660793254,0.4619559914424469,13.23916699846665,39519.98210493877,12.21696532466845,33.19554789119663,10.59,centaurs,-1
8.160326810119189,0.4679574536924723,151.5123032855826,8514.511862639973,4.341641054757399,11.97901256548098,12.76,centaurs,-1
7.257361780968728,0.6860260106385228,24.38435364829914,7141.124205268378,2.278622830610267,12.23610073132719,15.53,centaurs,-1
22.86465469081523,0.1477708339300876,21.45327461477273,39934.23757054872,19.48592559962997,26.24338378200048,9.76,centaurs,-1
21.62182138341057,0.133633762259246,17.77849037546477,36722.88899554085,18.732416045048,24.51122672177314,8.68,centaurs,-1
5.885935878295448,0.4831786680368985,35.6446140052442,5215.809448193729,3.041977220470061,8.729894536120835,14.52,centaurs,-1
6.21205137198952,0.3821905655551752,3.062360822097983,5655.239274158889,3.837863944871043,8.586238799107996,14.7,centaurs,-1
20.25543000380572,0.9196484228398508,147.7669769628132,33297.42334534304,1.627555746862798,38.88330426074864,14.33,centaurs,-1
19.16435117096554,0.2778715563044932,25.50943468044494,30643.58748719932,13.83912308552351,24.48957925640757,8.77,centaurs,-1
7.45109259430287,0.5121039663476212,7.217108751609677,7428.965943900237,3.635358523136983,11.26682666546876,14.6,centaurs,-1
7.706039689392584,0.4670208688112373,52.2390932726968,7813.494109839428,4.107158338558581,11.30492104022658,12.78,centaurs,-1
5.861540215172555,0.4774385118984222,130.5043267353784,5183.415825262508,3.063015177407813,8.660065252937297,13.62,centaurs,-1
19.98988179226317,0.1223112018405615,8.396299359118627,32644.78147997679,17.5448953256007,22.43486825892563,8.97,centaurs,-1
29.94853461794186,0.5853098186020429,38.80805688041824,59863.45697059175,12.41936325331731,47.47770598256642,9.77,centaurs,-1
22.54016551595015,0.2339171080495585,26.78370677359156,39087.15653842712,17.2676351835007,27.81269584839959,8.44,centaurs,-1
29.99640437368847,0.4533080647971456,20.40036336656284,60007.04298784551,16.39879235617911,43.59401639119783,8.78,centaurs,-1
23.73239704746834,0.3460041313972423,17.04518707374136,42229.00368788924,15.52088962108458,31.94390447385209,8.6,centaurs,-1
21.28816374792122,0.4160229109133195,30.31718706550619,35876.14165013554,12.43179989751163,30.14452759833081,9.85,centaurs,-1
10.15692115554296,0.1689033603049561,5.971460786678323,11823.37729817803,8.441383042019256,11.87245926906666,12.57,centaurs,-1
27.01985691687929,0.2478180617262576,12.10667696568222,51300.66492838068,20.32384834761745,33.71586548614113,9.46,centaurs,-1
21.7223966371895,0.2272788329642568,39.61187559601424,36979.41495099081,16.78535568030238,26.65943759407663,8.71,centaurs,-1
19.13546101532165,0.3573983791274999,7.510958107550856,30574.32104493379,12.29647826458823,25.97444376605507,11.05,centaurs,-1
15.52587606066736,0.2826127228729786,16.07399017177668,22345.11526830999,11.13806595217376,19.91368616916096,10.41,centaurs,-1
15.76269900986655,0.2387420326346081,17.05084255880722,22858.3196186268,11.99948020844348,19.52591781128961,11.0,centaurs,-1
19.20993473139856,0.1798291065977763,10.79843300304951,30752.98389461378,15.75542933084956,22.66444013194756,9.76,centaurs,-1
27.51877124526343,0.4336677567935299,37.79632374128758,52728.08321201945,15.58476744961574,39.45277504091111,10.63,centaurs,-1
20.15095758299313,0.0781023019502176,14.25145654369509,33040.14618240902,18.57712140926018,21.72479375672609,9.24,centaurs,-1
11.50694888384955,0.2119898908277075,10.63941477751377,14257.34644030249,9.067592046202272,13.94630572149683,11.56,centaurs,-1
19.10365980955257,0.306467819717555,8.242289560494962,30498.1355642847,13.24900283909311,24.95831678001203,11.35,centaurs,-1
28.68128989110357,0.4228195105690521,11.56348589152463,56104.33841082705,16.55428093685806,40.80829884534909,8.35,centaurs,-1
20.28984082792442,0.2292831087050311,25.76655478090881,33382.31008467075,15.63772304776764,24.94195860808119,9.67,centaurs,-1
8.498609266259972,0.5538267874065476,21.76637011360818,9049.40907160244,3.791851798903696,13.20536673361625,12.29,centaurs,-1
7.157572624467275,0.097462504672138,8.733756404147108,6994.345346123524,6.459977669113966,7.855167579820584,13.34,centaurs,-1
20.3280525938007,0.2791157992777529,16.77808428380625,33476.65760232791,14.65417194632182,26.00193324127958,9.09,centaurs,-1
18.63699806878481,0.3216386450546413,26.66378512811665,29387.48139503262,12.6426192620549,24.63137687551472,9.4,centaurs,-1
9.043950118981751,0.1389037501998868,19.59433246895505,9934.263253689423,7.787711530834473,10.30018870712903,12.75,centaurs,-1
14.32489983069207,0.645009900421671,31.51996766816846,19803.22024262593,5.085197617346966,23.56460204403717,12.46,centaurs,-1
5.629709003294179,0.3923524990963328,11.70454421046436,4878.961008383882,3.420878606666584,7.838539399921775,15.22,centaurs,-1
16.80349736520147,0.4665184997899403,14.68177249573863,25159.26503918257,8.964354983163465,24.64263974723947,12.16,centaurs,-1
12.97445005772186,0.6567395201708655,152.3207603920037,17069.9349010023,4.453615952332748,21.49528416311097,13.44,centaurs,-1
12.62074526823089,0.1683160274931952,18.93858630651851,16376.68247679113,10.49647156067873,14.74501897578305,11.59,centaurs,-1
12.85873252793808,0.2053676974452374,17.89513048687371,16842.0778690658,10.21796423661126,15.4995008192649,12.03,centaurs,-1
23.10195928590431,0.4169988391175757,29.25715217104047,40557.54400541404,13.46846908234072,32.73544948946792,9.29,centaurs,-1
7.007950161623612,0.2912032345819282,95.82507785092496,6776.179997776107,4.967212406769869,9.048687916477354,12.76,centaurs,-1
8.302381476122989,0.2494857879893108,3.021628787827081,8737.807112999439,6.231055291364587,10.37370766088139,13.8,centaurs,-1
19.49495196805137,0.0859111968464017,16.12889903846516,31439.9380140374,17.82011731201296,21.16978662408977,9.36,centaurs,-1
23.8570086597142,0.3931969041092734,30.4359374534601,42562.03741652808,14.47650671340645,33.23751060602194,10.34,centaurs,-1
11.1720159404472,0.4168681799655083,9.316162112400663,13639.41510206676,6.514757988807331,15.82927389208708,13.69,centaurs,-1
19.40648212502695,0.6014880694673655,14.196348584976,31226.1651099737,7.733714656491554,31.07924959356235,13.02,centaurs,-1
16.7958929079292,0.2992718955562302,5.395213396230359,25142.18815592896,11.76935419981378,21.82243161604461,11.16,centaurs,-1
15.93532706799582,0.6473693095131924,6.08865334296356,23234.85140589292,5.61928538712048,26.25136874887115,14.0,centaurs,-1
24.20655325557358,0.2164790243970321,9.333695788370145,43500.86166729158,18.96634222279221,29.44676428835495,9.2753,centaurs,-1
26.54876127857961,0.94237999737459,58.94850242974094,49964.87675575635,1.529739694573144,51.56778286258608,16.0,centaurs,-1
8.260948472838162,0.6078350729264417,7.357528236767957,8672.479796918791,3.239654255409001,13.28224269026732,15.33,centaurs,-1
