id,name,alternative_names,object_type,is_planet,data_source,data_quality,mean_radius_km,mass_kg,density_g_cm3,gravity_m_s2,escape_velocity_km_s,avg_temperature_k,semimajor_axis_km,perihelion_km,aphelion_km,eccentricity,inclination_deg,discovered_by,discovery_date,has_image,clustering_enabled,last_updated,sbdb_class,is_neo,is_pha,diameter_km,absolute_magnitude_H,albedo,rotation_period_h,semimajor_axis_au,orbital_period_days,perihelion_distance_au,aphelion_distance_au,argument_periapsis_deg,longitude_ascending_node_deg,mean_anomaly_deg,has_orbital_data,is_anomaly,anomaly_type,display_name,search_keywords,ui_category
20007526,7526 Ohtsuka (1993 AA),"[7526, '  7526 Ohtsuka (1993 AA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2658036193078334,4.222610240630483,,,,True,2025-08-04T16:11:01.183607,MBA,False,False,7.654,14.12,0.091,7.109,2.464828307238091,1413.443445807081,1.809668022201806,3.119988592274376,151.6826514786627,232.7003285635723,187.0580808792973,True,False,,7526 Ohtsuka (1993 Aa),"7526 ohtsuka (1993 aa),7526,asteroid",Asteroides
20007527,7527 Marples (1993 BJ),"[7527, '  7527 Marples (1993 BJ)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1867871846400095,5.515788956049926,,,,True,2025-08-04T16:11:01.183646,MBA,False,False,4.398,14.09,0.302,9.098,2.28407982475492,1260.855576063003,1.857442984795902,2.710716664713938,22.9910251701707,325.8972891494997,233.0669927426977,True,False,,7527 Marples (1993 Bj),"7527 marples (1993 bj),asteroid,7527",Asteroides
20007528,7528 Huskvarna (1993 FS39),"[7528, '  7528 Huskvarna (1993 FS39)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1115088663470932,1.861318540624811,,,,True,2025-08-04T16:11:01.183685,MBA,False,False,6.862,13.21,0.259,,2.931857028556629,1833.633813970725,2.604928975010522,3.258785082102735,147.1067266518527,170.6972164849173,25.48858844635013,True,False,,7528 Huskvarna (1993 Fs39),"7528 huskvarna (1993 fs39),asteroid,7528",Asteroides
20007529,7529 Vagnozzi (1994 BC),"[7529, '  7529 Vagnozzi (1994 BC)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1174965331852585,3.76657026097408,,,,True,2025-08-04T16:11:01.183733,MBA,False,False,4.916,13.68,0.291,36.38,2.456546292187709,1406.325513328351,2.167910619246552,2.745181965128865,139.0001799023323,201.1561379977927,181.6542603608478,True,False,,7529 Vagnozzi (1994 Bc),"7529 vagnozzi (1994 bc),asteroid,7529",Asteroides
20007530,7530 Mizusawa (1994 GO1),"[7530, '  7530 Mizusawa (1994 GO1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1694965602545836,15.14781348514288,,,,True,2025-08-04T16:11:01.183769,MBA,False,False,8.045,12.49,0.328,5.6424,2.623195502390729,1551.830972029694,2.178572887860206,3.067818116921252,192.2718171234177,157.9885657087995,350.225980941821,True,False,,7530 Mizusawa (1994 Go1),"asteroid,7530 mizusawa (1994 go1),7530",Asteroides
20007531,7531 Pecorelli (1994 SC),"[7531, '  7531 Pecorelli (1994 SC)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1239382359019092,3.637616442887759,,,,True,2025-08-04T16:11:01.183805,MBA,False,False,4.373,14.09,0.279,3.34,2.340156557628145,1307.572554214319,2.050121682141428,2.630191433114862,46.58573448310462,206.2938406042192,269.2309887621417,True,False,,7531 Pecorelli (1994 Sc),"7531,asteroid,7531 pecorelli (1994 sc)",Asteroides
20007532,7532 Pelhrimov (1995 UR1),"[7532, '  7532 Pelhrimov (1995 UR1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1190742042070533,16.22067129765436,,,,True,2025-08-04T16:11:01.183845,MBA,False,False,4.733,13.53,0.344,,2.627803866539328,1555.922094179214,2.31490021231894,2.940707520759717,327.8965931433183,32.42426710474308,3.224373087859871,True,False,,7532 Pelhrimov (1995 Ur1),"7532,7532 pelhrimov (1995 ur1),asteroid",Asteroides
20007533,7533 Seiraiji (1995 UE6),"[7533, '  7533 Seiraiji (1995 UE6)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0959696836506388,3.652468152331328,,,,True,2025-08-04T16:11:01.183888,MBA,False,False,11.503,13.43,0.092,,2.996989354374861,1895.07423595324,2.709369234131173,3.284609474618548,288.7957517764147,128.7352017081323,233.241092322603,True,False,,7533 Seiraiji (1995 Ue6),"7533,asteroid,7533 seiraiji (1995 ue6)",Asteroides
20007534,7534 (1995 UA7),"[7534, '  7534 (1995 UA7)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2511192403961039,5.674871023001597,,,,True,2025-08-04T16:11:01.183926,MBA,False,False,5.208,13.82,0.284,,2.293634056743286,1268.77502045914,1.717658414667277,2.869609698819294,204.0928470879764,97.78736165764244,251.169722683815,True,False,,7534 (1995 Ua7),"asteroid,7534,7534 (1995 ua7)",Asteroides
20007535,7535 (1995 WU2),"[7535, '  7535 (1995 WU2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0565232849732691,6.640072193197488,,,,True,2025-08-04T16:11:01.183967,MBA,False,False,14.504,13.05,0.042,4.589353,3.03932785396854,1935.373330471557,2.867535059551482,3.211120648385599,52.52477862118177,39.45948358090029,176.2359988312122,True,False,,7535 (1995 Wu2),"7535,asteroid,7535 (1995 wu2)",Asteroides
20007536,7536 Fahrenheit (1995 WB7),"[7536, '  7536 Fahrenheit (1995 WB7)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1534252411521199,12.63127947794069,,,,True,2025-08-04T16:11:01.184009,MBA,False,False,24.053,12.36,0.053,,2.852056813990588,1759.282917384893,2.414479309524535,3.289634318456641,354.7345255559039,303.4475513519728,164.1639056804795,True,False,,7536 Fahrenheit (1995 Wb7),"7536 fahrenheit (1995 wb7),asteroid,7536",Asteroides
20007537,7537 Solvay (1996 HS8),"[7537, '  7537 Solvay (1996 HS8)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1550891517557795,1.825514750349144,,,,True,2025-08-04T16:11:01.184047,MBA,False,False,10.491,13.48,0.07,9.276,3.131006831438961,2023.59896987672,2.645421637809542,3.616592025068381,320.6329013419051,76.61923920392103,271.4586835239702,True,False,,7537 Solvay (1996 Hs8),"7537 solvay (1996 hs8),7537,asteroid",Asteroides
20007538,7538 Zenbei (1996 VE6),"[7538, '  7538 Zenbei (1996 VE6)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1857034188703806,2.524370409203593,,,,True,2025-08-04T16:11:01.184085,MBA,False,False,4.134,14.35,0.312,,2.363751240167248,1327.397763078365,1.924794553509088,2.802707926825407,199.2815150828581,184.2728192433503,332.0316723054083,True,False,,7538 Zenbei (1996 Ve6),"7538 zenbei (1996 ve6),7538,asteroid",Asteroides
20007539,7539 (1996 XS32),"[7539, '  7539 (1996 XS32)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2012969271768029,5.67225516555693,,,,True,2025-08-04T16:11:01.184122,MBA,False,False,4.854,13.97,0.272,,2.546321759335685,1484.117714211847,2.033755013577981,3.05888850509339,296.1223279651375,155.425416056189,346.1150185311445,True,False,,7539 (1996 Xs32),"asteroid,7539,7539 (1996 xs32)",Asteroides
20007540,7540 (1997 AK21),"[7540, '  7540 (1997 AK21)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0766360260349138,5.278114891033316,,,,True,2025-08-04T16:11:01.184158,MBA,False,False,5.68,13.41,0.287,,2.461740119079113,1410.787918974936,2.273082139222174,2.650398098936052,303.4990969752207,216.3017978927272,85.21478256138721,True,False,,7540 (1997 Ak21),"7540 (1997 ak21),asteroid,7540",Asteroides
20007541,7541 Nieuwenhuis (4019 T-3),"[7541, '  7541 Nieuwenhuis (4019 T-3)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1131947227408132,4.854812048299332,,,,True,2025-08-04T16:11:01.184195,MBA,False,False,5.859,14.51,0.129,3.809,2.685151119416213,1607.131916211557,2.38120618293671,2.989096055895715,176.6491873526327,165.6503141644358,321.193775492826,True,False,,7541 Nieuwenhuis (4019 T-3),"7541,asteroid,7541 nieuwenhuis (4019 t-3)",Asteroides
20007542,7542 Johnpond (1953 GN),"[7542, '  7542 Johnpond (1953 GN)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1320819432770828,5.813014938129241,,,,True,2025-08-04T16:11:01.184231,MBA,False,False,3.952,14.45,0.259,,2.259133375861871,1240.255708221195,1.960742649455919,2.557524102267823,39.52983583073982,165.1127457755343,77.22407153262147,True,False,,7542 Johnpond (1953 Gn),"7542 johnpond (1953 gn),asteroid,7542",Asteroides
20007544,7544 Tipografiyanauka (1976 UB2),"[7544, '  7544 Tipografiyanauka (1976 UB2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0401490661524747,0.9674976067026834,,,,True,2025-08-04T16:11:01.184269,MBA,False,False,8.254,12.88,0.216,24.609,2.903430874772672,1807.031249521128,2.786860836512286,3.020000913033058,6.115106167254123,277.7778465660883,32.60787456832524,True,False,,7544 Tipografiyanauka (1976 Ub2),"7544 tipografiyanauka (1976 ub2),asteroid,7544",Asteroides
20007545,7545 Smaklosa (1978 OB),"[7545, '  7545 Smaklosa (1978 OB)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2333492048729199,6.522004423760342,,,,True,2025-08-04T16:11:01.184306,MBA,False,False,4.131,14.38,0.237,14.322,2.261515931953565,1242.218246904351,1.73379298742476,2.78923887648237,199.9644580839168,114.8173956048182,265.7696876855118,True,False,,7545 Smaklosa (1978 Ob),"7545,asteroid,7545 smaklosa (1978 ob)",Asteroides
20007546,7546 Meriam (1979 MB4),"[7546, '  7546 Meriam (1979 MB4)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1109812101128449,5.270027171974768,,,,True,2025-08-04T16:11:01.184349,MBA,False,False,2.038,15.35,0.223,,2.316218301017956,1287.560544923984,2.059161591085465,2.573275010950446,84.28947314858885,161.49578239,38.81948505915601,True,False,,7546 Meriam (1979 Mb4),"7546,asteroid,7546 meriam (1979 mb4)",Asteroides
20007547,7547 Martinnakata (1979 MO4),"[7547, '  7547 Martinnakata (1979 MO4)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0289987446079934,2.253548594506368,,,,True,2025-08-04T16:11:01.184392,MBA,False,False,3.317,14.56,0.212,,2.83895499645898,1747.17412362138,2.756628865563079,2.92128112735488,52.28699007718081,160.3789168860902,288.2095695921777,True,False,,7547 Martinnakata (1979 Mo4),"7547,asteroid,7547 martinnakata (1979 mo4)",Asteroides
20007548,7548 Engstrom (1980 FW2),"[7548, '  7548 Engstrom (1980 FW2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1623916107475555,0.3147332707217522,,,,True,2025-08-04T16:11:01.184429,MBA,False,False,11.067,13.63,0.057,5.231,3.141543162738171,2033.822152540793,2.63138290830815,3.651703417168192,295.1441253402372,346.5169897809616,288.0798495243467,True,False,,7548 Engstrom (1980 Fw2),"7548,7548 engstrom (1980 fw2),asteroid",Asteroides
20007549,7549 Woodard (1980 TO5),"[7549, '  7549 Woodard (1980 TO5)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0897594224665724,9.695421357576622,,,,True,2025-08-04T16:11:01.184466,MBA,False,False,,13.15,,15.5899,3.001758353563357,1899.599378074893,2.732322257363301,3.271194449763414,181.819587195372,225.425723112839,177.8210310113447,True,False,,7549 Woodard (1980 To5),"7549 woodard (1980 to5),asteroid,7549",Asteroides
20007550,7550 Woolum (1981 EV8),"[7550, '  7550 Woolum (1981 EV8)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1953244585974554,5.531601139637534,,,,True,2025-08-04T16:11:01.184503,MBA,False,False,3.067,14.61,0.213,3.142,2.290892355792867,1266.500750557627,1.843425046692576,2.738359664893158,135.4554370515569,212.0768351271129,96.8722591893298,True,False,,7550 Woolum (1981 Ev8),"7550 woolum (1981 ev8),7550,asteroid",Asteroides
20007552,7552 Sephton (1981 EB27),"[7552, '  7552 Sephton (1981 EB27)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0625051118957021,3.480751545440717,,,,True,2025-08-04T16:11:01.184539,MBA,False,False,,15.57,,,2.554543634512812,1491.311664820557,2.394871598795135,2.714215670230489,321.5754744435299,159.4334478711813,346.4369111511811,True,False,,7552 Sephton (1981 Eb27),"7552,asteroid,7552 sephton (1981 eb27)",Asteroides
20007553,7553 Buie (1981 FG),"[7553, '  7553 Buie (1981 FG)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1452767668614517,3.278461607108131,,,,True,2025-08-04T16:11:01.184575,MBA,False,False,3.442,14.51,0.259,4.245,2.3914938129603,1350.835045731714,2.044065323844262,2.738922302076337,95.2063496267154,74.66995278846001,348.7595233411833,True,False,,7553 Buie (1981 Fg),"7553,7553 buie (1981 fg),asteroid",Asteroides
20007554,7554 Johnspencer (1981 GQ),"[7554, '  7554 Johnspencer (1981 GQ)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2497148733148079,13.64112224753529,,,,True,2025-08-04T16:11:01.184612,MBA,False,False,15.689,12.98,0.054,,3.166500988947222,2058.106616595272,2.375778595641052,3.957223382253391,157.0389186171892,13.10219372884363,353.7133934451061,True,False,,7554 Johnspencer (1981 Gq),"7554 johnspencer (1981 gq),7554,asteroid",Asteroides
20007555,7555 Venvolkov (1981 SZ6),"[7555, '  7555 Venvolkov (1981 SZ6)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2001734231410444,2.080922929891647,,,,True,2025-08-04T16:11:01.184649,MBA,False,False,3.199,14.73,0.329,,2.348310149083131,1314.412284847758,1.878240867944305,2.818379430221958,315.449561592454,72.78810625253755,32.67930078892361,True,False,,7555 Venvolkov (1981 Sz6),"7555 venvolkov (1981 sz6),asteroid,7555",Asteroides
20007556,7556 Perinaldo (1982 FX2),"[7556, '  7556 Perinaldo (1982 FX2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1196544014248872,2.632599546853743,,,,True,2025-08-04T16:11:01.184684,MBA,False,False,9.604,12.9,0.159,,2.90730518436916,1810.649382934646,2.559433322773997,3.255177045964323,20.33141130821153,15.89305215136838,21.23974286017453,True,False,,7556 Perinaldo (1982 Fx2),"7556,7556 perinaldo (1982 fx2),asteroid",Asteroides
20007557,7557 (1982 FK3),"[7557, '  7557 (1982 FK3)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2174865397948997,4.458056640672861,,,,True,2025-08-04T16:11:01.184721,MBA,False,False,7.717,14.29,0.09,5.65,2.468237993688732,1416.377361293239,1.931429453051064,3.0050465343264,298.1641714055943,188.5037172880984,88.22633757713523,True,False,,7557 (1982 Fk3),"7557 (1982 fk3),asteroid,7557",Asteroides
20007558,7558 Yurlov (1982 TB2),"[7558, '  7558 Yurlov (1982 TB2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1006456243215142,4.518858016729313,,,,True,2025-08-04T16:11:01.184763,MBA,False,False,,13.52,,4.1121,2.289742157849679,1265.547054265561,2.059289628837607,2.520194686861752,163.2699486280531,263.6352563060973,72.87007441931992,True,False,,7558 Yurlov (1982 Tb2),"7558,asteroid,7558 yurlov (1982 tb2)",Asteroides
20007559,7559 Kirstinemeyer (1985 VF),"[7559, '  7559 Kirstinemeyer (1985 VF)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2403669829092976,8.374130744726392,,,,True,2025-08-04T16:11:01.184803,MBA,False,False,7.072,13.14,0.224,5.475,2.413402855596072,1369.440476884065,1.833300492651761,2.993505218540383,231.8269689979289,81.12063281963553,253.512396659557,True,False,,7559 Kirstinemeyer (1985 Vf),"asteroid,7559,7559 kirstinemeyer (1985 vf)",Asteroides
20007561,7561 Patrickmichel (1986 TR2),"[7561, '  7561 Patrickmichel (1986 TR2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2426738893678123,9.812044251171526,,,,True,2025-08-04T16:11:01.184840,MBA,False,False,,12.95,,,2.775734066891522,1689.138303473378,2.102135885028221,3.449332248754823,347.8031668299679,66.5843495213994,99.66383266656922,True,False,,7561 Patrickmichel (1986 Tr2),"asteroid,7561,7561 patrickmichel (1986 tr2)",Asteroides
20007562,7562 Kagiroino-Oka (1986 WO9),"[7562, '  7562 Kagiroino-Oka (1986 WO9)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0202365194684927,3.290353056380143,,,,True,2025-08-04T16:11:01.184876,MBA,False,False,6.885,13.03,0.283,,2.768198091031838,1682.264088542027,2.712179396470028,2.824216785593649,260.7261207292196,194.1815009814023,84.96703151672999,True,False,,7562 Kagiroino-Oka (1986 Wo9),"7562,7562 kagiroino-oka (1986 wo9),asteroid",Asteroides
20007563,7563 (1988 BC),"[7563, '  7563 (1988 BC)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2297839469912565,12.6346171053399,,,,True,2025-08-04T16:11:01.184913,MBA,False,False,15.857,12.83,0.078,6.539,2.677408512832508,1600.185706190873,2.062183017045864,3.292634008619152,54.55343602193037,83.19996927568113,162.7566735764341,True,False,,7563 (1988 Bc),"7563,asteroid,7563 (1988 bc)",Asteroides
20007564,7564 Gokumenon (1988 CA),"[7564, '  7564 Gokumenon (1988 CA)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.200159698824263,10.84274045687419,,,,True,2025-08-04T16:11:01.184949,MBA,False,False,8.533,12.88,0.221,30.58,2.768183722751749,1682.250990918891,2.214104902515532,3.322262542987967,350.647185726094,156.8938472058965,22.65332016077119,True,False,,7564 Gokumenon (1988 Ca),"7564 gokumenon (1988 ca),7564,asteroid",Asteroides
20007565,7565 Zipfel (1988 RD11),"[7565, '  7565 Zipfel (1988 RD11)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1437365527736024,3.323084748488755,,,,True,2025-08-04T16:11:01.184985,MBA,False,False,,13.09,,,3.047418962300753,1943.106816241648,2.609393465802734,3.485444458798771,188.5586026168164,359.4088536065362,101.826216345329,True,False,,7565 Zipfel (1988 Rd11),"7565,7565 zipfel (1988 rd11),asteroid",Asteroides
20007566,7566 (1988 SP),"[7566, '  7566 (1988 SP)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2138028297439138,1.708972168769024,,,,True,2025-08-04T16:11:01.185021,MBA,False,False,3.456,14.59,0.309,,2.377249993552475,1338.78460361247,1.868987217922255,2.885512769182695,333.806357490679,79.4555562884859,311.93461186946,True,False,,7566 (1988 Sp),"7566,7566 (1988 sp),asteroid",Asteroides
20007567,7567 (1988 TC1),"[7567, '  7567 (1988 TC1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1428476030685372,4.500010831085524,,,,True,2025-08-04T16:11:01.185057,MBA,False,False,,14.32,,131.145,2.308082913729949,1280.78294511018,1.97837880182018,2.637787025639718,43.09116606435352,12.11936417586217,127.067611779803,True,False,,7567 (1988 Tc1),"7567,7567 (1988 tc1),asteroid",Asteroides
20007568,7568 (1988 VJ2),"[7568, '  7568 (1988 VJ2)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.3275792582929971,5.252560247563034,,,,True,2025-08-04T16:11:01.185093,MBA,False,False,,15.43,,,2.531002044229753,1470.744289320633,1.701898271842911,3.360105816616594,198.5066891875603,211.81359757777,23.70493388400223,True,False,,7568 (1988 Vj2),"7568 (1988 vj2),7568,asteroid",Asteroides
20007569,7569 (1989 BK),"[7569, '  7569 (1989 BK)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2989711368297528,8.766949905274432,,,,True,2025-08-04T16:11:01.185133,MBA,False,False,,13.31,,3.6,2.552309457667857,1489.355664536675,1.789242597567568,3.315376317768146,316.7051891909948,93.11162530576378,7.67568814756083,True,False,,7569 (1989 Bk),"7569,asteroid,7569 (1989 bk)",Asteroides
20007570,7570 (1989 CP),"[7570, '  7570 (1989 CP)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1332711263176157,2.34638593735518,,,,True,2025-08-04T16:11:01.185175,MBA,False,False,4.853,13.98,0.248,,2.451793749297536,1402.246378717631,2.125040434830163,2.778547063764908,115.8232680892527,350.3510157458056,187.1759274137398,True,False,,7570 (1989 Cp),"7570,asteroid,7570 (1989 cp)",Asteroides
20007571,7571 Weisse Rose (1989 EH6),"[7571, '  7571 Weisse Rose (1989 EH6)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.143598361024886,2.181077276661326,,,,True,2025-08-04T16:11:01.185213,MBA,False,False,15.379,12.88,0.047,,3.107257129182152,2000.618205560398,2.661060098148703,3.553454160215602,155.3539020231291,117.2121229630502,103.2789257459979,True,False,,7571 Weisse Rose (1989 Eh6),"asteroid,7571 weisse rose (1989 eh6),7571",Asteroides
20007572,7572 Znokai (1989 SF),"[7572, '  7572 Znokai (1989 SF)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0884197223935839,3.749907022726149,,,,True,2025-08-04T16:11:01.185250,MBA,False,False,4.722,13.94,0.288,,2.158712601692143,1158.485672430614,1.967839832722992,2.349585370661293,93.18322159571052,325.5320485453763,42.2007242896834,True,False,,7572 Znokai (1989 Sf),"7572,asteroid,7572 znokai (1989 sf)",Asteroides
20007573,7573 Basfifty (1989 VX),"[7573, '  7573 Basfifty (1989 VX)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1646146013355242,2.555479893906643,,,,True,2025-08-04T16:11:01.185286,MBA,False,False,10.015,13.47,0.134,,3.106031163974151,1999.434309472849,2.594733082180832,3.61732924576747,293.7839095968836,91.7957555424116,193.57039510002,True,False,,7573 Basfifty (1989 Vx),"7573 basfifty (1989 vx),asteroid,7573",Asteroides
20007575,7575 Kimuraseiji (1989 YK),"[7575, '  7575 Kimuraseiji (1989 YK)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1604765940037972,2.561734924724801,,,,True,2025-08-04T16:11:01.185323,MBA,False,False,,13.78,,,2.26601704907364,1245.928690166887,1.902374351083767,2.629659747063513,185.3273165972606,215.1955937769054,176.6959619288193,True,False,,7575 Kimuraseiji (1989 Yk),"7575,asteroid,7575 kimuraseiji (1989 yk)",Asteroides
20007576,7576 (1990 BN),"[7576, '  7576 (1990 BN)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1013221521545924,9.935573566379547,,,,True,2025-08-04T16:11:01.185358,MBA,False,False,6.871,12.85,0.341,,2.783717343616272,1696.430725660183,2.501665111371006,3.065769575861537,345.673561754929,152.4987308164363,203.2278022781957,True,False,,7576 (1990 Bn),"asteroid,7576,7576 (1990 bn)",Asteroides
20007577,7577 (1990 QV4),"[7577, '  7577 (1990 QV4)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1127709926246078,11.14846391313969,,,,True,2025-08-04T16:11:01.185395,MBA,False,False,9.802,12.57,0.221,,3.048922381595053,1944.544917427615,2.705092378187196,3.392752385002911,281.4129056217234,125.9654437720107,129.177734467018,True,False,,7577 (1990 Qv4),"asteroid,7577 (1990 qv4),7577",Asteroides
20007578,7578 Georgbohm (1990 SP7),"[7578, '  7578 Georgbohm (1990 SP7)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0773532016741259,3.26587204684843,,,,True,2025-08-04T16:11:01.185430,MBA,False,False,,13.02,,,2.791738787833952,1703.768551840029,2.575788854357152,3.007688721310751,138.1660891217222,60.25495190876541,310.3729536874763,True,False,,7578 Georgbohm (1990 Sp7),"asteroid,7578 georgbohm (1990 sp7),7578",Asteroides
20007580,7580 Schwabhausen (1990 TM7),"[7580, '  7580 Schwabhausen (1990 TM7)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.2123685265101465,6.554877429405617,,,,True,2025-08-04T16:11:01.185466,MBA,False,False,6.337,13.27,0.341,,2.552104926878837,1489.176642561795,2.010118164058293,3.094091689699381,287.2138901169307,29.61661894870611,222.927973721818,True,False,,7580 Schwabhausen (1990 Tm7),"asteroid,7580,7580 schwabhausen (1990 tm7)",Asteroides
20007581,7581 Yudovich (1990 VY13),"[7581, '  7581 Yudovich (1990 VY13)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1397589948446679,3.622127256961096,,,,True,2025-08-04T16:11:01.185503,MBA,False,False,,12.74,,,3.125735891425527,2018.491134431323,2.688886185089994,3.562585597761061,27.10983812845004,60.84474801265767,72.69899642345541,True,False,,7581 Yudovich (1990 Vy13),"7581,asteroid,7581 yudovich (1990 vy13)",Asteroides
20007582,7582 (1990 WL),"[7582, '  7582 (1990 WL)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1535817457693197,9.267042621354364,,,,True,2025-08-04T16:11:01.185548,MBA,False,False,13.379,12.42,0.13,207.839,3.145113681068589,2037.29044591964,2.662081631287104,3.628145730850075,268.6884151241963,139.255026675713,51.03097427844562,True,False,,7582 (1990 Wl),"7582 (1990 wl),7582,asteroid",Asteroides
20007583,7583 Rosegger (1991 BA3),"[7583, '  7583 Rosegger (1991 BA3)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0591501635423304,10.82714053615058,,,,True,2025-08-04T16:11:01.185592,MBA,False,False,,13.22,,7.661,2.998686765125826,1896.684439272392,2.821313952556411,3.17605957769524,140.8105081509676,139.6275531138867,68.7725037042111,True,False,,7583 Rosegger (1991 Ba3),"7583,asteroid,7583 rosegger (1991 ba3)",Asteroides
20007584,7584 Ossietzky (1991 GK10),"[7584, '  7584 Ossietzky (1991 GK10)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.0736342914297031,3.262439478413053,,,,True,2025-08-04T16:11:01.185634,MBA,False,False,5.96,13.31,0.286,2.726,2.884687813708125,1789.561618493221,2.672275870549827,3.097099756866422,340.4840207373105,108.3079720959048,82.59227804563196,True,False,,7584 Ossietzky (1991 Gk10),"7584 ossietzky (1991 gk10),7584,asteroid",Asteroides
20007585,7585 (1991 PK8),"[7585, '  7585 (1991 PK8)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1111841603995532,13.04441890219281,,,,True,2025-08-04T16:11:01.185673,MBA,False,False,16.238,12.34,0.106,9.47919,3.182470924257753,2073.696017777837,2.828630566548165,3.536311281967341,180.2917229316461,129.4733933141969,350.0454807569395,True,False,,7585 (1991 Pk8),"asteroid,7585 (1991 pk8),7585",Asteroides
20007586,7586 Bismarck (1991 RH7),"[7586, '  7586 Bismarck (1991 RH7)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1879694376994816,6.861533176759046,,,,True,2025-08-04T16:11:01.185711,MBA,False,False,12.485,13.94,0.038,,2.788338485178376,1700.656746924071,2.264216068003572,3.31246090235318,33.50337989052179,249.3113244148259,168.9699197361484,True,False,,7586 Bismarck (1991 Rh7),"7586 bismarck (1991 rh7),asteroid,7586",Asteroides
20007587,7587 Weckmann (1992 CF3),"[7587, '  7587 Weckmann (1992 CF3)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.157747115097982,5.525088270278296,,,,True,2025-08-04T16:11:01.185750,MBA,False,False,3.668,14.37,0.281,,2.256706078685438,1238.257379729959,1.90071720514873,2.612694952222145,63.24909233266091,180.5599842050767,192.0919704527664,True,False,,7587 Weckmann (1992 Cf3),"7587,asteroid,7587 weckmann (1992 cf3)",Asteroides
20007589,7589 (1992 SR1),"[7589, '  7589 (1992 SR1)']",Asteroid,,SBDB,Primary,,,,,,,,,,0.1417582688051321,5.989662282152888,,,,True,2025-08-04T16:11:01.185787,MBA,False,False,,14.48,,,2.28538204861572,1261.934008307021,1.96141024584563,2.609353851385811,147.6785232657094,289.7507215369455,112.1654055251505,True,False,,7589 (1992 Sr1),"7589,7589 (1992 sr1),asteroid",Asteroides
