id,name,alternative_names,object_type,is_planet,data_source,data_quality,mean_radius_km,mass_kg,density_g_cm3,gravity_m_s2,escape_velocity_km_s,avg_temperature_k,semimajor_axis_km,perihelion_km,aphelion_km,eccentricity,inclination_deg,discovered_by,discovery_date,has_image,clustering_enabled,last_updated,sbdb_class,is_neo,is_pha,diameter_km,absolute_magnitude_H,albedo,rotation_period_h,semimajor_axis_au,orbital_period_days,perihelion_distance_au,aphelion_distance_au,argument_periapsis_deg,longitude_ascending_node_deg,mean_anomaly_deg,has_orbital_data,is_anomaly,anomaly_type,display_name,search_keywords,ui_category,rarity_score
20120061,120061 (2003 CO1),"['120061', '120061 (2003 CO1)']",Centaur,,SBDB,Primary,,,,,,,,,,0.472141191886275,19.75968329566555,,,,True,2025-08-04T16:11:01.478079,CEN,False,False,82.0,9.08,0.072,10.0,20.67073805960327,34326.72749010098,10.9112311549732,30.43024496423335,115.9373592914242,78.58589766924246,71.69146956849605,True,True,DBSCAN_Outlier,120061 (2003 Co1),"120061 (2003 co1),120061,anomaly,unusual,rare,centaur",Centauros,0.0
20121725,121725 Aphidas (1999 XX143),"['121725', '121725 Aphidas (1999 XX143)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4624810392178811,6.769525185280931,,,,True,2025-08-04T16:11:01.478115,CEN,False,False,,8.88,,,17.93321414664454,27738.66966987272,9.639442631587569,26.22698566170152,216.0931660201581,103.6890765973442,244.3006384219287,True,True,DBSCAN_Outlier,121725 Aphidas (1999 Xx143),"121725 aphidas (1999 xx143),anomaly,121725,unusual,rare,centaur",Centauros,0.0
20136204,136204 (2003 WL7),"['136204', '136204 (2003 WL7)']",Centaur,,SBDB,Primary,,,,,,,,,,0.2594295401035404,11.16969705209257,,,,True,2025-08-04T16:11:01.478152,CEN,False,False,118.0,8.72,0.046,8.24,20.19168357002808,33140.3601950464,14.95336438753948,25.43000275251667,70.98307433012145,4.656025728875725,55.48534492822199,True,True,DBSCAN_Outlier,136204 (2003 Wl7),"136204,136204 (2003 wl7),anomaly,unusual,rare,centaur",Centauros,0.0
20144908,144908 (2004 YH32),"['144908', '144908 (2004 YH32)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5659330077036363,79.16715685742136,,,,True,2025-08-04T16:11:01.478188,CEN,False,False,,13.11,,,8.143410325766016,8488.049515501456,3.534785627140406,12.75203502439163,348.8925526048948,47.76166215027256,305.2246051654537,True,True,DBSCAN_Outlier,144908 (2004 Yh32),"144908 (2004 yh32),anomaly,144908,unusual,rare,centaur",Centauros,0.0
20145486,145486 (2005 UJ438),"['145486', '145486 (2005 UJ438)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5324709098259381,3.798246919475806,,,,True,2025-08-04T16:11:01.478234,CEN,False,False,20.8,10.87,0.215,8.32,17.57341271411905,26908.07253991048,8.216081657485372,26.93074377075274,207.9310469530513,262.8859119911776,72.50967265475019,True,True,DBSCAN_Outlier,145486 (2005 Uj438),"145486 (2005 uj438),145486,anomaly,unusual,rare,centaur",Centauros,0.0
20145627,145627 (2006 RY102),"['145627', '145627 (2006 RY102)']",Centaur,,SBDB,Primary,,,,,,,,,,0.2906941397570385,19.47524019985865,,,,True,2025-08-04T16:11:01.478272,CEN,False,False,,11.13,,,6.419178310528238,5940.425945530363,4.553160793602192,8.285195827454285,343.8524818371373,91.9248045417005,9.477054668835624,True,True,DBSCAN_Outlier,145627 (2006 Ry102),"anomaly,145627 (2006 ry102),unusual,rare,centaur,145627",Centauros,0.0
20148975,148975 (2001 XA255),"['148975', '148975 (2001 XA255)']",Centaur,,SBDB,Primary,,,,,,,,,,0.6741242714671474,12.65044640247964,,,,True,2025-08-04T16:11:01.478309,CEN,False,False,37.7,10.88,0.041,,28.60851382083435,55890.93471962467,9.322820283606578,47.89420735806213,90.11065222110877,105.9705594118473,35.08526377029889,True,True,DBSCAN_Outlier,148975 (2001 Xa255),"148975 (2001 xa255),148975,anomaly,unusual,rare,centaur",Centauros,0.0
20154783,154783 (2004 PA44),"['154783', '154783 (2004 PA44)']",Centaur,,SBDB,Primary,,,,,,,,,,0.7561810788427645,3.272785643696662,,,,True,2025-08-04T16:11:01.478355,CEN,False,False,,13.81,,,14.25792965232728,19664.50996096815,3.476353025766195,25.03950627888837,73.23203244803389,212.31480736,141.4271978196816,True,True,DBSCAN_Outlier,154783 (2004 Pa44),"rare,anomaly,unusual,154783 (2004 pa44),centaur,154783",Centauros,0.3
20160427,160427 (2005 RL43),"['160427', '160427 (2005 RL43)']",Centaur,,SBDB,Primary,,,,,,,,,,0.0417135656882235,12.25639007677834,,,,True,2025-08-04T16:11:01.478393,CEN,False,False,,7.93,,,24.65953551515853,44727.61745821409,23.63089836060589,25.68817266971118,178.2448606462961,162.5354349705007,92.4242966375374,True,True,DBSCAN_Outlier,160427 (2005 Rl43),"160427 (2005 rl43),anomaly,unusual,rare,160427,centaur",Centauros,0.0
20187661,187661 (2007 JG43),"['187661', '187661 (2007 JG43)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4030040823609415,33.11614123032005,,,,True,2025-08-04T16:11:01.478430,CEN,False,False,,9.17,,,23.93815649031868,42779.37935347959,14.29098170052518,33.58533128011218,173.6766348514751,62.65033305717552,55.60844397031948,True,True,DBSCAN_Outlier,187661 (2007 Jg43),"rare,187661,anomaly,187661 (2007 jg43),unusual,centaur",Centauros,0.0
20248835,248835 (2006 SX368),"['248835', '248835 (2006 SX368)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4594388210886698,36.22578097453403,,,,True,2025-08-04T16:11:01.478467,CEN,False,False,78.44,9.42,0.046,,22.22200226766667,38262.48816163001,12.01235174358015,32.43165279175319,71.25318971055871,280.0206862278048,51.25681910355781,True,True,DBSCAN_Outlier,248835 (2006 Sx368),"248835 (2006 sx368),anomaly,unusual,rare,centaur,248835",Centauros,0.0
20250112,250112 (2002 KY14),"['250112', '250112 (2002 KY14)']",Centaur,,SBDB,Primary,,,,,,,,,,0.31189797807159,19.45780096670939,,,,True,2025-08-04T16:11:01.478505,CEN,False,False,38.9,9.74,0.185,8.4996,12.58810963022719,16313.20154040359,8.661903688815817,16.51431557163856,99.97060063551508,245.2337167829761,128.7439315168445,True,True,DBSCAN_Outlier,250112 (2002 Ky14),"250112 (2002 ky14),250112,anomaly,unusual,rare,centaur",Centauros,0.0
20281371,281371 (2008 FC76),"['281371', '281371 (2008 FC76)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3086151020079437,27.10091724462512,,,,True,2025-08-04T16:11:01.478541,CEN,False,False,58.0,9.43,0.12,,14.7654367747512,20723.72756185993,10.20859999831951,19.32227355118288,142.6713093226996,245.5416500771695,70.3773738157507,True,True,DBSCAN_Outlier,281371 (2008 Fc76),"anomaly,281371,unusual,rare,281371 (2008 fc76),centaur",Centauros,0.0
20306173,306173 (2010 NK83),"['306173', '306173 (2010 NK83)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5831791130592304,11.31735255958822,,,,True,2025-08-04T16:11:01.478577,CEN,False,False,,13.66,,9.0,5.910822476944209,5248.924199145378,2.463754267389322,9.357890686499095,341.9008006551795,103.1623685012506,349.2208104614654,True,True,DBSCAN_Outlier,306173 (2010 Nk83),"306173,306173 (2010 nk83),anomaly,unusual,rare,centaur",Centauros,0.0
20308607,308607 (2005 WY3),"['308607', '308607 (2005 WY3)']",Centaur,,SBDB,Primary,,,,,,,,,,0.7356480074465113,29.33438858892037,,,,True,2025-08-04T16:11:01.478613,CEN,False,False,,13.32,,,6.81650904687607,6500.420481881379,1.801957748800571,11.83106034495157,308.5910407828893,190.0378433721004,357.5431167298895,True,True,DBSCAN_Outlier,308607 (2005 Wy3),"308607,anomaly,unusual,rare,308607 (2005 wy3),centaur",Centauros,0.3
20309139,309139 (2006 XQ51),"['309139', '309139 (2006 XQ51)']",Centaur,,SBDB,Primary,,,,,,,,,,0.376159925225253,31.62321884638287,,,,True,2025-08-04T16:11:01.478649,CEN,False,False,39.1,9.97,0.139,,15.8719858680421,23096.45513329097,9.901580850743107,21.84239088534108,134.8798585120777,233.7528020033187,127.2420474184905,True,True,DBSCAN_Outlier,309139 (2006 Xq51),"309139,309139 (2006 xq51),anomaly,unusual,rare,centaur",Centauros,0.0
20309737,309737 (2008 SJ236),"['309737', '309737 (2008 SJ236)']",Centaur,,SBDB,Primary,,,,,,,,,,0.438500327834685,6.064505313423282,,,,True,2025-08-04T16:11:01.478685,CEN,False,False,17.7,12.3,0.074,,10.90205634751529,13148.04132455487,6.121501065057628,15.68261162997296,182.9159926763371,234.4491195845458,154.5617565800073,True,True,DBSCAN_Outlier,309737 (2008 Sj236),"anomaly,unusual,rare,309737 (2008 sj236),centaur,309737",Centauros,0.0
20309741,309741 (2008 UZ6),"['309741', '309741 (2008 UZ6)']",Centaur,,SBDB,Primary,,,,,,,,,,0.6124254493569348,35.87395418290795,,,,True,2025-08-04T16:11:01.478728,CEN,False,False,,10.73,,,27.24104835682046,51931.89287861841,10.5579370759407,43.92415963770023,199.84617864,240.5257537020303,35.25288285882141,True,True,DBSCAN_Outlier,309741 (2008 Uz6),"309741 (2008 uz6),309741,anomaly,unusual,rare,centaur",Centauros,0.0
20310071,310071 (2010 KR59),"['310071', '310071 (2010 KR59)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5654832393177306,19.69423520748537,,,,True,2025-08-04T16:11:01.478769,CEN,False,False,110.06,7.83,0.121,8.988,29.79254801635047,59396.36929805193,12.94536145653558,46.63973457616535,108.0199143131728,46.83222688437439,33.62393633000539,True,True,DBSCAN_Outlier,310071 (2010 Kr59),"310071,310071 (2010 kr59),anomaly,unusual,rare,centaur",Centauros,0.0
20315898,315898 (2008 QD4),"['315898', '315898 (2008 QD4)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3538518317523627,42.07085811288335,,,,True,2025-08-04T16:11:01.478806,CEN,False,False,,11.41,,,8.355760041534014,8822.20948919021,5.399059045154005,11.31246103791402,68.4818279724679,344.6769457068048,218.6180153520318,True,True,DBSCAN_Outlier,315898 (2008 Qd4),"315898,315898 (2008 qd4),anomaly,unusual,rare,centaur",Centauros,0.0
20328884,328884 (2010 LJ109),"['328884', '328884 (2010 LJ109)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3081645363497789,24.784840215969,,,,True,2025-08-04T16:11:01.478880,CEN,False,False,44.2,10.17,0.083,,13.14144294271058,17400.55127325655,9.091716271303095,17.19116961411806,135.6136075049595,41.6020480276318,115.9504005266903,True,True,DBSCAN_Outlier,328884 (2010 Lj109),"328884 (2010 lj109),anomaly,centaur,unusual,rare,328884",Centauros,0.0
20330759,330759 (2008 SO218),"['330759', '330759 (2008 SO218)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5640316971817542,170.3294515111641,,,,True,2025-08-04T16:11:01.478916,CEN,False,False,11.8,12.9,0.097,,8.112378180219162,8439.57757059968,3.536739747049917,12.68801661338841,354.7471764258091,348.4343319186348,238.7379556241898,True,True,DBSCAN_Outlier,330759 (2008 So218),"330759 (2008 so218),330759,anomaly,unusual,rare,centaur",Centauros,0.4
20330836,330836 Orius (2009 HW77),"['330836', '330836 Orius (2009 HW77)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4174094403959142,17.88122474506859,,,,True,2025-08-04T16:11:01.478952,CEN,False,False,,9.73,,,21.36498855451536,36070.52169217048,12.44704063790999,30.28293647112072,140.1770389737144,50.48966715930165,66.84682859093746,True,True,DBSCAN_Outlier,330836 Orius (2009 Hw77),"330836,330836 orius (2009 hw77),anomaly,unusual,rare,centaur",Centauros,0.0
20332685,332685 (2009 HH36),"['332685', '332685 (2009 HH36)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4433682417404015,23.2374105922195,,,,True,2025-08-04T16:11:01.478988,CEN,False,False,33.0,10.87,0.078,,12.75685069595039,16642.31108799029,7.100868232742046,18.41283315915872,240.6387222506435,72.15733839958236,92.25091663921285,True,True,DBSCAN_Outlier,332685 (2009 Hh36),"332685,332685 (2009 hh36),anomaly,unusual,rare,centaur",Centauros,0.0
20341275,341275 (2007 RG283),"['341275', '341275 (2007 RG283)']",Centaur,,SBDB,Primary,,,,,,,,,,0.2374052310603059,28.7368128888495,,,,True,2025-08-04T16:11:01.479025,CEN,False,False,,8.44,,,20.03886319585438,32764.83969272532,15.28153224865671,24.79619414305205,149.448907361026,311.8348821113146,9.432083669369856,True,True,DBSCAN_Outlier,341275 (2007 Rg283),"341275 (2007 rg283),anomaly,unusual,rare,centaur,341275",Centauros,0.0
20342842,342842 (2008 YB3),"['342842', '342842 (2008 YB3)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4406188948581179,105.1557467007179,,,,True,2025-08-04T16:11:01.479061,CEN,False,False,67.1,9.46,0.062,,11.57992361598894,14393.18703340169,6.477590469770473,16.68225676220741,330.3197280686945,112.4571420052959,129.7113143467346,True,True,DBSCAN_Outlier,342842 (2008 Yb3),"rare,342842 (2008 yb3),anomaly,342842,unusual,centaur",Centauros,0.4
20346889,346889 Rhiphonos (2009 QV38),"['346889', '346889 Rhiphonos (2009 QV38)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4438968628330602,19.92362650150983,,,,True,2025-08-04T16:11:01.479104,CEN,False,False,23.2,12.0,0.062,,10.77277869725093,12914.86986314915,5.990776029546422,15.55478136495544,13.36108891115046,11.43908042283059,154.2851844601898,True,True,DBSCAN_Outlier,346889 Rhiphonos (2009 Qv38),"346889 rhiphonos (2009 qv38),346889,anomaly,unusual,rare,centaur",Centauros,0.0
20347449,347449 (2012 TW236),"['347449', '347449 (2012 TW236)']",Centaur,,SBDB,Primary,,,,,,,,,,0.568321406584468,12.09361986562826,,,,True,2025-08-04T16:11:01.479146,CEN,False,False,,12.54,,,6.962470666319597,6710.324069290355,3.005549543933746,10.91939178870545,326.9537902128204,178.7319679881571,193.7626615801277,True,True,DBSCAN_Outlier,347449 (2012 Tw236),"347449 (2012 tw236),anomaly,347449,unusual,rare,centaur",Centauros,0.0
20349933,349933 (2009 YF7),"['349933', '349933 (2009 YF7)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4607743793094078,31.04202642891975,,,,True,2025-08-04T16:11:01.479184,CEN,False,False,,10.84,,,12.0317640676005,15243.77000723323,6.487835447354643,17.57569268784635,89.19004634989305,97.48139854355296,57.67536386141247,True,True,DBSCAN_Outlier,349933 (2009 Yf7),"349933 (2009 yf7),349933,anomaly,unusual,rare,centaur",Centauros,0.0
20365756,365756 ISON (2010 WZ71),"['365756', '365756 ISON (2010 WZ71)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5239839157299592,20.24999475226746,,,,True,2025-08-04T16:11:01.479221,CEN,False,False,,14.17,,,5.860522675594443,5182.066153934363,2.78970305581225,8.931342295376638,266.3447203744328,219.2905287503408,1.55254743237798,True,True,DBSCAN_Outlier,365756 Ison (2010 Wz71),"365756,365756 ison (2010 wz71),anomaly,unusual,rare,centaur",Centauros,0.0
20380282,380282 (2002 AO148),"['380282', '380282 (2002 AO148)']",Centaur,,SBDB,Primary,,,,,,,,,,0.2675645245296232,19.12939500498632,,,,True,2025-08-04T16:11:01.479268,CEN,False,False,,13.11,,,5.687886641867227,4954.785129647987,4.166009956957627,7.209763326776827,206.484885565319,328.4390232997233,247.8002824539277,True,True,DBSCAN_Outlier,380282 (2002 Ao148),"rare,anomaly,380282 (2002 ao148),unusual,380282,centaur",Centauros,0.0
20382004,382004 (2010 RM64),"['382004', '382004 (2010 RM64)']",Centaur,,SBDB,Primary,,,,,,,,,,0.6897987898862836,26.98177293091825,,,,True,2025-08-04T16:11:01.479308,CEN,False,False,21.0,11.24,0.159,,19.84487292333462,32290.21303147381,6.155903595371323,33.53384225129792,291.7647971054521,113.7367822764624,50.98891073823081,True,True,DBSCAN_Outlier,382004 (2010 Rm64),"382004,anomaly,382004 (2010 rm64),unusual,rare,centaur",Centauros,0.0
20386968,386968 (2012 BR61),"['386968', '386968 (2012 BR61)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4568859310572857,2.036616429899328,,,,True,2025-08-04T16:11:01.479345,CEN,False,False,,9.3,,,21.43964926726013,36259.76136040753,11.64417515024633,31.23512338427393,158.0117271605846,24.38424493794948,31.39476491035256,True,True,DBSCAN_Outlier,386968 (2012 Br61),"386968 (2012 br61),386968,anomaly,unusual,rare,centaur",Centauros,0.0
20389820,389820 (2011 WU92),"['389820', '389820 (2011 WU92)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3726989220766844,6.466506666331735,,,,True,2025-08-04T16:11:01.479382,CEN,False,False,,13.04,,,8.813584157386689,9557.124873166633,5.528770842296528,12.09839747247685,22.10710582501487,101.1766502611041,161.5349942467598,True,True,DBSCAN_Outlier,389820 (2011 Wu92),"389820,389820 (2011 wu92),anomaly,unusual,rare,centaur",Centauros,0.0
20395699,395699 (2012 GN12),"['395699', '395699 (2012 GN12)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3733948646039113,12.6115324280709,,,,True,2025-08-04T16:11:01.479419,CEN,False,False,,10.75,,,15.05520468253929,21336.75759978506,9.43366856851836,20.67674079656022,171.4143603945614,350.7067907236581,94.89972534244704,True,True,DBSCAN_Outlier,395699 (2012 Gn12),"395699 (2012 gn12),395699,anomaly,unusual,rare,centaur",Centauros,0.0
20427507,427507 (2002 DH5),"['427507', '427507 (2002 DH5)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3672222277705874,22.47724011721373,,,,True,2025-08-04T16:11:01.479454,CEN,False,False,,10.23,,,21.94602242522465,37551.92067370848,13.88695517953039,30.00508967091892,327.0983079052518,156.9515203500785,94.1696965416334,True,True,DBSCAN_Outlier,427507 (2002 Dh5),"427507,anomaly,427507 (2002 dh5),unusual,rare,centaur",Centauros,0.0
20433873,433873 (2015 BQ311),"['433873', '433873 (2015 BQ311)']",Centaur,,SBDB,Primary,,,,,,,,,,0.2921027949571887,24.50736062066553,,,,True,2025-08-04T16:11:01.479503,CEN,False,False,,12.27,,,7.079391745651016,6880.061883755314,5.011481630149503,9.147301861152528,222.0853231792341,116.9668531502191,334.1045510953638,True,True,DBSCAN_Outlier,433873 (2015 Bq311),"433873 (2015 bq311),anomaly,unusual,rare,centaur,433873",Centauros,0.0
20434620,434620 (2005 VD),"['434620', '434620 (2005 VD)']",Centaur,,SBDB,Primary,,,,,,,,,,0.2542904973994445,172.1975867326814,,,,True,2025-08-04T16:11:01.479545,CEN,False,False,,14.18,,,6.691803207472232,6322.854207999733,4.99014124134492,8.393465173599543,180.8478503250994,174.9188953502715,39.86713686177578,True,True,DBSCAN_Outlier,434620 (2005 Vd),"434620,anomaly,434620 (2005 vd),unusual,rare,centaur",Centauros,0.4
20437313,437313 (2013 EK73),"['437313', '437313 (2013 EK73)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5840851485356765,9.029103733467704,,,,True,2025-08-04T16:11:01.479583,CEN,False,False,,13.12,,,12.89893772276089,16921.12936713477,5.364859767009657,20.43301567851213,48.84818955099683,141.1826688409987,90.19795134850936,True,True,DBSCAN_Outlier,437313 (2013 Ek73),"437313 (2013 ek73),anomaly,centaur,unusual,rare,437313",Centauros,0.0
20447178,447178 (2005 RO43),"['447178', '447178 (2005 RO43)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5228369254929877,35.45437908491193,,,,True,2025-08-04T16:11:01.479620,CEN,False,False,,7.11,,,29.09744291597719,57329.83134459388,13.88422532207996,44.31066050987442,326.251629693217,198.1110072474775,345.9611924796287,True,True,DBSCAN_Outlier,447178 (2005 Ro43),"447178,447178 (2005 ro43),anomaly,unusual,rare,centaur",Centauros,0.0
20449097,449097 (2012 UT68),"['449097', '449097 (2012 UT68)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3791762914628442,15.41180062162269,,,,True,2025-08-04T16:11:01.479657,CEN,False,False,,9.47,,,20.36277332668919,33562.46244733396,12.64169245277666,28.08385420060172,6.456211903206445,43.77070296738979,45.04985559281353,True,True,DBSCAN_Outlier,449097 (2012 Ut68),"449097,449097 (2012 ut68),anomaly,unusual,rare,centaur",Centauros,0.0
20459865,459865 (2013 XZ8),"['459865', '459865 (2013 XZ8)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3700383456553278,22.56349286657977,,,,True,2025-08-04T16:11:01.479694,CEN,False,False,,9.49,,87.744,13.35387315907954,17824.16923758126,8.412428027202663,18.29531829095642,288.1734184968468,266.6047316339295,29.62490386832735,True,True,DBSCAN_Outlier,459865 (2013 Xz8),"459865,459865 (2013 xz8),anomaly,unusual,rare,centaur",Centauros,0.0
20459870,459870 (2014 AT28),"['459870', '459870 (2014 AT28)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4025183800456742,165.5559438600143,,,,True,2025-08-04T16:11:01.479730,CEN,False,False,,12.1,,,10.93475294714891,13207.23452577556,6.533313904662869,15.33619198963495,280.2681966678081,262.6269529724597,76.90109987978194,True,True,DBSCAN_Outlier,459870 (2014 At28),"459870,459870 (2014 at28),anomaly,unusual,rare,centaur",Centauros,0.4
20459971,459971 (2014 ON6),"['459971', '459971 (2014 ON6)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5624878189402686,3.935245761388892,,,,True,2025-08-04T16:11:01.479765,CEN,False,False,,11.71,,,13.34824280239927,17812.8976929724,5.840018821792569,20.85646678300598,195.6670020751746,94.35043760033642,86.13560898605539,True,True,DBSCAN_Outlier,459971 (2014 On6),"459971,459971 (2014 on6),anomaly,unusual,rare,centaur",Centauros,0.0
20463368,463368 (2012 VU85),"['463368', '463368 (2012 VU85)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3137304838834706,15.04351535513989,,,,True,2025-08-04T16:11:01.479845,CEN,False,False,,7.32,,56.24,29.4337733501086,58326.69103013039,20.19950139446263,38.66804530575457,264.3984162793663,252.5006264441476,334.0109040464634,True,True,DBSCAN_Outlier,463368 (2012 Vu85),"463368,463368 (2012 vu85),anomaly,unusual,rare,centaur",Centauros,0.0
20463663,463663 (2014 HY123),"['463663', '463663 (2014 HY123)']",Centaur,,SBDB,Primary,,,,,,,,,,0.6256212361571708,13.95345280066719,,,,True,2025-08-04T16:11:01.479887,CEN,False,False,,11.46,,,18.60517885972511,29312.25303672046,6.965383862578626,30.2449738568716,231.9314632672194,314.5788115122742,37.12581554133715,True,True,DBSCAN_Outlier,463663 (2014 Hy123),"463663,463663 (2014 hy123),anomaly,unusual,rare,centaur",Centauros,0.0
20471136,471136 (2010 EO65),"['471136', '471136 (2010 EO65)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4397336049341669,11.37813408162951,,,,True,2025-08-04T16:11:01.479928,CEN,False,False,,9.66,,,24.97879601875839,45599.0378561967,13.99477999851455,35.96281203900224,270.8470411616139,315.5854521098217,28.42843444989475,True,True,DBSCAN_Outlier,471136 (2010 Eo65),"471136 (2010 eo65),471136,anomaly,unusual,rare,centaur",Centauros,0.0
20471149,471149 (2010 FB49),"['471149', '471149 (2010 FB49)']",Centaur,,SBDB,Primary,,,,,,,,,,0.1959883979720819,24.408643630474,,,,True,2025-08-04T16:11:01.479965,CEN,False,False,,7.38,,,22.4604991557875,38880.11424441397,18.05850190859141,26.86249640298358,172.0432628809884,184.8875876479981,235.0356700995556,True,True,DBSCAN_Outlier,471149 (2010 Fb49),"471149 (2010 fb49),anomaly,unusual,rare,471149,centaur",Centauros,0.0
20471237,471237 (2011 AC72),"['471237', '471237 (2011 AC72)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5641586102056647,13.81963576186665,,,,True,2025-08-04T16:11:01.480003,CEN,False,False,,10.89,,,25.66827904428862,47499.99400075673,11.18729841229156,40.14925967628567,23.04601517349856,119.2619888002836,33.19422107327904,True,True,DBSCAN_Outlier,471237 (2011 Ac72),"anomaly,471237 (2011 ac72),unusual,rare,471237,centaur",Centauros,0.0
20471335,471335 (2011 OD16),"['471335', '471335 (2011 OD16)']",Centaur,,SBDB,Primary,,,,,,,,,,0.1844689568649387,6.295625867353534,,,,True,2025-08-04T16:11:01.480040,CEN,False,False,,8.87,,,23.94802549586509,42805.83712039969,19.5303582136679,28.36569277806228,202.2664523848836,166.094425846845,6.268746851611316,True,True,DBSCAN_Outlier,471335 (2011 Od16),"471335 (2011 od16),471335,anomaly,unusual,rare,centaur",Centauros,0.0
20471339,471339 (2011 ON45),"['471339', '471339 (2011 ON45)']",Centaur,,SBDB,Primary,,,,,,,,,,0.1607531419065225,8.186787055277406,,,,True,2025-08-04T16:11:01.480076,CEN,False,False,,11.5,,,11.71602465257709,14647.67995061744,9.832636879021052,13.59941242613313,78.45890413814189,330.3263437059355,53.40826054843122,True,True,DBSCAN_Outlier,471339 (2011 On45),"471339,anomaly,unusual,rare,centaur,471339 (2011 on45)",Centauros,0.0
20471512,471512 (2012 CG),"['471512', '471512 (2012 CG)']",Centaur,,SBDB,Primary,,,,,,,,,,0.5007278602764965,14.58169933258023,,,,True,2025-08-04T16:11:01.480113,CEN,False,False,,8.88,,,28.92731099564719,56827.75820208976,14.442600457244,43.41202153405039,293.5141017551438,128.6989409447685,55.14303702649214,True,True,DBSCAN_Outlier,471512 (2012 Cg),"471512 (2012 cg),471512,anomaly,unusual,rare,centaur",Centauros,0.0
20471513,471513 (2012 CE17),"['471513', '471513 (2012 CE17)']",Centaur,,SBDB,Primary,,,,,,,,,,0.1161892659534556,5.910932130921672,,,,True,2025-08-04T16:11:01.480150,CEN,False,False,,9.0,,,21.44128506309329,36263.91124391284,18.95003789051369,23.93253223567289,355.8925842752772,174.485978247594,28.46811544835973,True,True,DBSCAN_Outlier,471513 (2012 Ce17),"471513 (2012 ce17),anomaly,471513,unusual,rare,centaur",Centauros,0.0
20471931,471931 (2013 PH44),"['471931', '471931 (2013 PH44)']",Centaur,,SBDB,Primary,,,,,,,,,,0.2111773709754823,33.50042891206137,,,,True,2025-08-04T16:11:01.480189,CEN,False,False,,9.34,,22.16,19.75324605960098,32066.83796701831,15.58180748850264,23.92468463069932,179.5311118841246,160.8932589608595,40.58475173459788,True,True,DBSCAN_Outlier,471931 (2013 Ph44),"471931,471931 (2013 ph44),anomaly,unusual,rare,centaur",Centauros,0.0
20472265,472265 (2014 SR303),"['472265', '472265 (2014 SR303)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3157651142175699,3.029912873667194,,,,True,2025-08-04T16:11:01.480239,CEN,False,False,,11.45,,,15.16046866915753,21560.92394994288,10.37332154824911,19.94761579006595,7.922210735324434,21.67255839326134,57.04282771794688,True,True,DBSCAN_Outlier,472265 (2014 Sr303),"472265 (2014 sr303),anomaly,472265,unusual,rare,centaur",Centauros,0.0
20472651,472651 (2015 DB216),"['472651', '472651 (2015 DB216)']",Centaur,,SBDB,Primary,,,,,,,,,,0.3220348700023224,37.77817870971221,,,,True,2025-08-04T16:11:01.480281,CEN,False,False,,8.52,,,19.05801022695721,30388.88463013346,12.92066638101611,25.1953540728983,238.5146238777828,6.22815337269465,346.6226504076253,True,True,DBSCAN_Outlier,472651 (2015 Db216),"472651,anomaly,unusual,rare,centaur,472651 (2015 db216)",Centauros,0.0
20472760,472760 (2015 FZ117),"['472760', '472760 (2015 FZ117)']",Centaur,,SBDB,Primary,,,,,,,,,,0.4260608580575408,6.817029002473984,,,,True,2025-08-04T16:11:01.480323,CEN,False,False,,10.92,,,22.78915803254835,39736.61302064126,13.0795898067919,32.49872625830481,357.2744196839272,154.8317666621966,43.61137488294166,True,True,DBSCAN_Outlier,472760 (2015 Fz117),"472760 (2015 fz117),472760,anomaly,unusual,rare,centaur",Centauros,0.0
