spkid,full_name,pdes,a,e,i,w,om,ma,per,q,ad,H,diameter,albedo,rot_per,class,neo,pha
20001756,  1756 Giacobini (1937 YA),1756,2.549181489607269,0.2312129038131693,5.10069005588472,100.42344108895,290.9712874194118,218.0535877899939,1486.618596762811,1.959777835048392,3.138585144166147,12.02,10.3,0.289,3.8527,MBA,N,N
20001757,  1757 Porvoo (1939 FC),1757,2.352028642747676,0.124742215888886,3.96983322090412,149.1521301598638,39.35340009351133,308.6494460582674,1317.53553164836,2.058631378017202,2.64542590747815,13.57,10.22,0.068,4.89,MBA,N,N
20001758,  1758 Naantali (1942 DK),1758,3.005913813663769,0.03276620469999185,10.83371929571731,125.1552910931519,113.334249661063,271.0238571244037,1903.54528565336,2.907421426334729,3.104406200992809,11.21,,,5.4699,MBA,N,N
20001759,  1759 Kienle (1942 RF),1759,2.651025319050099,0.3133871543831085,4.560641582568379,206.4902094254809,158.6015905031713,50.13694983782185,1576.591715683936,1.820228038115415,3.481822599984782,13.16,7.349,0.203,29.25,MBA,N,N
20001760,  1760 Sandra (1950 GB),1760,3.146399634723181,0.1278553454156419,8.441069937397655,331.6958763350617,232.5775937596264,141.7311445094744,2038.540064760066,2.744115622609999,3.548683646836363,11.2,34.765,0.054,6.5668,MBA,N,N
20001761,  1761 Edmondson (1952 FN),1761,3.194890900893153,0.2189441703044844,2.457548650322155,50.96130775432487,76.44699428905706,46.69363180281931,2085.847127072078,2.495388163383755,3.89439363840255,11.77,,,4.208,MBA,N,N
20001762,  1762 Russell (1953 TZ),1762,2.8772118697462,0.07383427646731865,2.284606779021722,232.9914881936514,160.5149077436299,228.1580650547087,1782.60939793848,2.664775013100308,3.089648726392091,11.38,17.033,0.201,12.797,MBA,N,N
20001763,  1763 Williams (1953 TN2),1763,2.189168112447733,0.2033547901749959,4.23449524652256,28.92705500483852,304.4238649380313,69.79108014971119,1183.088130354782,1.743990290283133,2.634345934612334,12.88,6.982,0.33,88.62,MBA,N,N
20001764,  1764 Cogshall (1953 VM1),1764,3.106106144027308,0.1154288623995669,2.235841845677251,83.36711126060052,151.7019546299167,228.0463175767454,1999.50670987113,2.747571845329931,3.464640442724686,11.44,26.97,0.109,3.62417,MBA,N,N
20001765,  1765 Wrubel (1957 XB),1765,3.178319657553376,0.1788266603746667,19.94139911406387,266.2592417389185,70.14159424115205,81.28359762922757,2069.639897122356,2.609951367589952,3.746687947516801,10.03,38.299,0.13,5.26,MBA,N,N
20001766,  1766 Slipher (1962 RF),1766,2.750023589993368,0.08659698803336752,5.233477020096133,170.3272640700407,188.5519352278935,270.7096471812795,1665.724048370368,2.511879830079234,2.988167349907501,12.46,19.099,0.058,7.677,MBA,N,N
20001767,  1767 Lampland (1962 RJ),1767,3.020330929781589,0.09619861005948596,9.827145491878325,135.7839962107283,192.0655847352601,6.462005487900339,1917.256514002248,2.729779292416925,3.310882567146253,11.82,15.448,0.116,35.399,MBA,N,N
20001768,  1768 Appenzella (1965 SA),1768,2.449890410913177,0.1795920707188765,3.253137029015353,19.8682766105811,12.33623180515483,175.1893190944368,1400.613840512884,2.00990951898296,2.889871302843393,12.62,20.221,0.032,5.1839,MBA,N,N
20001769,  1769 Carlostorres (1966 QP),1769,2.179324810074979,0.1417631055914543,1.587853160877857,24.5646872717105,319.1686393636753,94.07749117739854,1175.117709738037,1.870376956906244,2.488272663243715,13.46,5.583,0.392,,MBA,N,N
20001770,  1770 Schlesinger (1967 JR),1770,2.458087230717926,0.059515644744135,5.292740829372174,39.10641314857681,21.88184737441923,199.5325420708838,1407.648957330959,2.311792584344424,2.604381877091428,12.22,10.614,0.207,2.88036,MBA,N,N
20001771,  1771 Makover (1968 BD),1771,3.130066401373366,0.1688495036611069,11.21552031601388,316.8075078094332,86.16606567538116,197.9205300746353,2022.687325233223,2.601556243075166,3.658576559671566,10.37,46.886,0.072,11.26,MBA,N,N
20001772,  1772 Gagarin (1968 CB),1772,2.527557726752703,0.1046564714107614,5.743040357600469,95.5045337560354,87.97841456985921,55.07833035710478,1467.743114473218,2.26303245378376,2.792082999721647,12.68,9.634,0.138,10.96,MBA,N,N
20001773,  1773 Rumpelstilz (1968 HE),1773,2.436029354743493,0.1285382241307783,5.404998277972571,170.250551708976,74.67348151514278,322.248597293882,1388.744023295051,2.122906467554319,2.749152241932667,11.84,7.08,0.543,105.44,MBA,N,N
20001774,  1774 Kulikov (1968 UG1),1774,2.878186015294632,0.06519214588146341,1.862342038640707,252.2920552435481,174.9427458679217,192.9985471424326,1783.514789024328,2.690550892711556,3.065821137877708,12.08,10.547,0.159,3.832,MBA,N,N
20001775,  1775 Zimmerwald (1969 JA),1775,2.602236180425282,0.1852732494166026,12.55417739306727,84.49051643216688,195.8722002303923,86.2607080355688,1533.269487268391,2.120111427528441,3.084360933322122,12.05,10.232,0.244,122.0,MBA,N,N
