id,name,englishName,isPlanet,moons,semimajorAxis,perihelion,aphelion,eccentricity,inclination,mass,vol,density,gravity,escape,meanRadius,aroundPlanet,discoveredBy,discoveryDate,axialTilt,avgTemp,mainAnomaly,argPeriapsis,longAscNode,bodyType,mass_value,mass_exponent,mass_kg,vol_value,vol_exponent,vol_km3,moon_count
neptune,Neptune,Neptune,True,"[{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]",4498396441,4459753056,4537039826,0.0113,1.769,{},{},1.638,11.15,23560.0,24622.0,,"Urbain Le Verrier, John Couch Adams, Johann Galle",23/09/1846,28.3,55,256.228,256.932,131.823,Planet,0,0,0,0,0,0,14
sl9,Shoemaker-Levy 9,Shoemaker-Levy 9,False,,0,0,0,0.0,94.2,,,1.0,0.0,0.0,1.2,,"Carolyn, Eugene M. Shoemaker, David Levy",24/03/1993,0.0,0,0.0,0.0,0.0,Comet,0,0,0,0,0,0,0
9metis,(9) Métis,9 Metis,False,,357052000,313556000,400548000,0.122,5.576,{},,1.0,0.0,0.0,0.0,,Andrew Graham,25/04/1848,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
haumea,(136108) Hauméa,136108 Haumea,False,"[{}, {}]",6432011461,5157623774,7706399149,0.19126,28.19,{},{},2.6,0.401,809.0,0.0,,"Michael E. Brown, José Luis Ortiz Moreno",28/12/2004,0.0,50,218.205,239.041,122.167,Dwarf Planet,0,0,0,0,0,0,2
nessus,(7066) Nessus,7066 Nessus,False,,3689000000,1769000000,608000000,0.5203,0.0,,,1.0,0.0,0.0,0.0,,Spacewatch,26/04/1993,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
itokawa,(25143) Itokawa,25143 Itokawa,False,,198049628,142500000,253520000,0.2801,1.622,{},,1.0,0.0,0.0,0.0,,LINEAR,26/09/1998,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
hylonome,(10370) Hylonome,10370 Hylonome,False,,3779000000,2832000000,4725000000,0.2504,4.141,,,1.0,0.0,0.0,70.0,,"David C. Jewitt, Jane X. Luu",27/02/1995,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
eugenia,(45) Eugénie,45 Eugenia,False,[{}],406934000,373484000,440383000,0.082,6.61,{},,1.0,0.0,0.0,107.3,,Hermann Goldschmidt,27/06/1857,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,1
2006sq372,(308933) 2006 SQ372,(308933) 2006 SQ372,False,,151692240180,3616000000,218565300000,0.976,19.46,,,1.0,0.0,0.0,55.0,,"Andrew Becker, Nathan Kaib",27/09/2006,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
pallas,(2) Pallas,2 Pallas,False,,414717000,319358000,510077000,0.231,0.0,{},,1.0,0.0,0.0,545.0,,Heinrich Olbers,28/03/1802,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
asbolus,(8405) Asbolus,8405 Asbolus,False,,2694000000,1025000000,4362000000,0.6194,17.63807,,,1.0,0.0,0.0,33.0,,"James V. Scotti, Robert Jedicke/ Spacewatch",28/03/1995,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
varuna,(20000) Varuna,20000 Varuna,False,,6451398000,6120810000,6781985000,0.051,17.158,{},,1.0,0.0,0.0,330.0,,Robert S. McMillan Spacewatch,28/11/2000,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
vesta,(4) Vesta,4 Vesta,False,,353343000,321767000,384920000,0.0893,7.1337,{},,1.0,0.0,0.0,265.0,,H. W. Olbers,29/03/1807,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
ida,(243) Ida,243 Ida,False,[{}],428000000,408162000,447837000,0.046,1.138,{},,1.0,0.0,0.0,0.0,,Johann Palisa,29/09/1884,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,1
hyakutake,Hyakutake,Comet Hyakutake,False,,0,0,0,0.0,0.0,,,1.0,0.0,0.0,4.2,,Yuji Hyakutake,30/01/1996,0.0,0,0.0,0.0,0.0,Comet,0,0,0,0,0,0,0
gaspra,(951) Gaspra,951 Gaspra,False,,330513000,272979000,388047000,0.174,4.102,{},,1.0,0.0,0.0,0.0,,Grigori Neujmin,30/07/1916,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
albion,(15760) Albion,15760 Albion,False,,6547379000,6117144000,6977613000,0.066,2.195,{},,1.0,0.0,0.0,60.0,,"David C. Jewitt, Jane X. Luu",30/08/1992,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
makemake,(136472) Makémaké,136472 Makemake,False,[{}],6783345606,5671928586,7894762625,0.15586,29.00685,{},{},1.4,0.5,800.0,725.0,,"Michael E. Brown, Chadwick Trujillo, David L. Rabinowitz",31/03/2005,0.0,32,165.514,294.834,79.62,Dwarf Planet,0,0,0,0,0,0,1
halley,Comète de Halley,Halley's Comet,False,,2677801885,0,0,0.96727,0.0,{},,1.0,0.0,0.0,15.0,,,,0.0,0,0.0,0.0,0.0,Comet,0,0,0,0,0,0,0
jupiter,Jupiter,Jupiter,True,"[{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]",778340821,740379835,816620000,0.0489,1.304,{},{},1.3262,24.79,60200.0,69911.0,,,,3.12,165,20.02,273.442,100.398,Planet,0,0,0,0,0,0,95
mars,Mars,Mars,True,"[{}, {}]",227939200,206700000,249200000,0.0935,1.85,{},{},3.9341,3.71,5030.0,3389.5,,,,25.19,210,19.412,286.231,49.667,Planet,0,0,0,0,0,0,2
mercure,Mercure,Mercury,True,,57909050,46001200,69816900,0.2056,7.0,{},{},5.4291,3.7,4250.0,2439.4,,,,0.0352,440,174.796,29.022,48.378,Planet,0,0,0,0,0,0,0
saturne,Saturne,Saturn,True,"[{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]",1426666422,1349823615,1503509229,0.0565,2.485,{},{},0.6871,10.44,36090.0,58232.0,,,,26.73,134,317.02,336.178,113.759,Planet,0,0,0,0,0,0,146
soleil,Le Soleil,Sun,False,,0,0,0,0.0,0.0,{},{},1.0,0.0,0.0,695508.0,,,,7.25,0,0.0,0.0,0.0,Star,0,0,0,0,0,0,0
terre,La Terre,Earth,True,[{}],149598023,147095000,152100000,0.0167,0.0,{},{},5.5136,9.8,11190.0,6371.0084,,,,23.4393,288,358.617,85.901,18.272,Planet,0,0,0,0,0,0,1
venus,Vénus,Venus,True,,108208475,107477000,108939000,0.0067,3.39,{},{},5.243,8.87,10360.0,6051.8,,,,177.36,737,50.115,54.78,76.785,Planet,0,0,0,0,0,0,0
kerberos,Kerberos,Kerberos,False,,57783,0,0,0.003,0.389,{},,1.0,0.0,0.0,25.0,{},Télescope spatial Hubble - Pluto Companion Search Team,20/07/2011,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2011j1,S/2011 J 1,S/2011 J 1,False,,20155290,0,0,0.296,162.8,,,1.0,0.0,0.0,0.5,{},Scott S. Sheppard,29/01/2012,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2011j2,S/2011 J 2,S/2011 J 2,False,,23463885,0,0,0.332,148.8,,,1.0,0.0,0.0,0.5,{},Scott S. Sheppard,29/01/2012,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
styx,Styx,Styx,False,,42656,0,0,0.005,0.809,{},,1.0,0.0,0.0,20.0,{},Télescope spatial Hubble - Pluto Companion Search Team - Mark Showalter,11/07/2012,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
hippocampe,Hippocampe,Hippocamp,False,,105300,0,0,0.0,0.0,{},,1.0,0.0,0.0,17.0,{},Mark Showalter,01/07/2013,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
mk2,S/2015 (136472) 1,S/2015 (136472) 1,False,,21000,21100,300000,0.0,0.0,,,1.0,0.0,0.0,75.0,{},"Alex H. Parker, Marc W. Buie, M. Grundy, Keith S. Noll",26/04/2016,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j1,S/2017 J 1,S/2017 J 1,False,,23547105,0,0,0.397,149.2,,,1.0,0.0,0.0,2.0,{},Scott Sheppard,06/06/2017,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2016j1,S/2016 J 1,S/2016 J 1,False,,20650845,0,0,0.141,139.8,,,1.0,0.0,0.0,0.5,{},Scott Sheppard,06/06/2017,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
valetudo,Valétudo,Valetudo,False,,18928000,0,0,0.222,34.0,,,1.0,0.0,0.0,0.5,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j2,S/2017 J 2,S/2017 J 2,False,,23303000,0,0,0.236,166.4,,,1.0,0.0,0.0,1.0,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j3,S/2017 J 3,S/2017 J 3,False,,20639000,0,0,0.148,147.9,,,1.0,0.0,0.0,1.0,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
pandia,Pandia,Pandia,False,,11495000,0,0,0.18,28.2,,,1.0,0.0,0.0,1.5,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j5,S/2017 J 5,S/2017 J 5,False,,23169000,0,0,0.284,164.3,,,1.0,0.0,0.0,1.0,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j6,S/2017 J 6,S/2017 J 6,False,,22395000,0,0,0.557,155.2,,,1.0,0.0,0.0,1.0,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j7,S/2017 J 7,S/2017 J 7,False,,20571000,0,0,0.215,143.4,,,1.0,0.0,0.0,1.0,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j8,S/2017 J 8,S/2017 J 8,False,,23174000,0,0,0.312,164.7,,,1.0,0.0,0.0,0.5,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2017j9,S/2017 J 9,S/2017 J 9,False,,21430000,0,0,0.229,152.7,,,1.0,0.0,0.0,1.5,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
ersa,Ersa,Ersa,False,,11453000,0,0,0.094,30.6,,,1.0,0.0,0.0,1.5,{},Scott Sheppard,17/07/2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
arrokoth,(486958) Arrokoth,Arrokoth,False,,6633400000,6387800000,6879000000,0.0461,2.4533,,,1.0,0.0,0.0,0.0,,Télescope spatial Hubble,26/06/2014,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
benou,(101955) Bénou,101955 Bennu,False,,168400000,134200000,202900000,0.204,6.035,,,1.0,0.0,0.0,250.0,,LINEAR,11/09/1999,0.0,0,0.0,0.0,0.0,Asteroid,0,0,0,0,0,0,0
angrboda,Angrboda,Angrboda,False,,20379900,0,0,0.257,177.4,,,0.0,0.0,0.0,1.5,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s21,S/2004 S 21,S/2004 S 21,False,,23810400,0,0,0.312,154.6,,,0.0,0.0,0.0,1.5,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
gridr,Gridr,Gridr,False,,19211000,0,0,0.204,163.1,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
skrymir,Skrymir,Skrymir,False,,21427000,0,0,0.399,177.7,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s24,S/2004 S 24,S/2004 S 24,False,,23231300,0,0,0.049,36.78,,,0.0,0.0,0.0,1.5,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
gerd,Gerd,Gerd,False,,20544500,0,0,0.457,173.3,,,0.0,0.0,0.0,1.5,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s26,S/2004 S 26,S/2004 S 26,False,,26737800,0,0,0.148,171.3,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
eggther,Eggther,Eggther,False,,19776700,0,0,0.12,167.1,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s28,S/2004 S 28,S/2004 S 28,False,,21791300,0,0,0.133,171.0,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s29,S/2004 S 29,S/2004 S 29,False,,17470700,0,0,0.472,44.43,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
beli,Beli,Beli,False,,20424000,0,0,0.113,156.3,,,0.0,0.0,0.0,1.5,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s31,S/2004 S 31,S/2004 S 31,False,,17402800,0,0,0.242,48.11,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
gunnlod,Gunnlod,Gunnlod,False,,21564200,0,0,0.262,158.5,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
thiazzi,Thiazzi,Thiazzi,False,,23764800,0,0,0.417,161.5,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s34,S/2004 S 34,S/2004 S 34,False,,24358900,0,0,0.267,165.7,,,0.0,0.0,0.0,1.5,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
alvaldi,Alvaldi,Alvaldi,False,,21953200,0,0,0.182,176.4,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s36,S/2004 S 36,S/2004 S 36,False,,23698700,0,0,0.667,147.6,,,0.0,0.0,0.0,1.5,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s37,S/2004 S 37,S/2004 S 37,False,,16003300,0,0,0.506,164.0,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
geirrod,Geirrod,Geirrod,False,,23006200,0,0,0.381,155.0,,,0.0,0.0,0.0,2.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s39,S/2004 S 39,S/2004 S 39,False,,22790400,0,0,0.081,167.6,,,0.0,0.0,0.0,1.0,{},"S. Sheppard, D. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
c2020f3-neowise,C/2020 F3 (NEOWISE),C/2020 F3 (NEOWISE),False,,40690620830,0,0,0.99921,128.93,,,0.0,0.0,0.0,0.0,,Wide-Field Infrared Survey Explorer,27/03/2020,0.0,0,0.0,0.0,0.0,Comet,0,0,0,0,0,0,0
s2004s41,S/2004 S 41,S/2004 S 41,False,,18095000,0,0,0.3,165.7,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2003j24,S/2003 J 24,S/2003 J 24,False,,23088000,0,0,0.25,0.0,,,0.0,0.0,0.0,0.0,{},Scott S. Sheppard,05/02/2003,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s40,S/2004 S 40,S/2004 S 40,False,,16075600,0,0,0.297,169.2,,,0.0,0.0,0.0,1.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s42,S/2004 S 42,S/2004 S 42,False,,18240800,0,0,0.158,165.7,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s43,S/2004 S 43,S/2004 S 43,False,,18935000,0,0,0.432,171.1,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s44,S/2004 S 44,S/2004 S 44,False,,19515400,0,0,0.129,167.7,,,0.0,0.0,0.0,2.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s45,S/2004 S 45,S/2004 S 45,False,,19693600,0,0,0.551,154.0,,,0.0,0.0,0.0,2.0,{},"D.C. Jewitt, S.S. Sheppard, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s46,S/2004 S 46,S/2004 S 46,False,,20513000,0,0,0.249,177.2,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s47,S/2004 S 47,S/2004 S 47,False,,16050600,0,0,0.291,160.9,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s48,S/2004 S 48,S/2004 S 48,False,,22136700,0,0,0.374,161.9,,,0.0,0.0,0.0,2.0,{},"D.C. Jewitt, S.S. Sheppard, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s49,S/2004 S 49,S/2004 S 49,False,,22399700,0,0,0.453,159.7,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s50,S/2004 S 50,S/2004 S 50,False,,22346000,0,0,0.45,164.0,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s51,S/2004 S 51,S/2004 S 51,False,,25208200,0,0,0.201,171.2,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s52,S/2004 S 52,S/2004 S 52,False,,26448100,0,0,0.292,165.3,,,0.0,0.0,0.0,1.5,{},"D.C. Jewitt, S.S. Sheppard, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2004s53,S/2004 S 53,S/2004 S 53,False,,23279800,0,0,0.24,162.6,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2004,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2005s4,S/2005 S 4,S/2005 S 4,False,,11324500,0,0,0.315,48.0,,,0.0,0.0,0.0,2.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2005,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2005s5,S/2005 S 5,S/2005 S 5,False,,21366200,0,0,0.588,169.5,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2005,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s10,S/2006 S 10,S/2006 S 10,False,,18979900,0,0,0.151,161.6,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s11,S/2006 S 11,S/2006 S 11,False,,19711900,0,0,0.144,174.1,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s12,S/2006 S 12,S/2006 S 12,False,,19569800,0,0,0.542,38.6,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s13,S/2006 S 13,S/2006 S 13,False,,19953800,0,0,0.313,162.0,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s14,S/2006 S 14,S/2006 S 14,False,,21062100,0,0,0.06,166.7,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s15,S/2006 S 15,S/2006 S 15,False,,21799400,0,0,0.117,161.1,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s16,S/2006 S 16,S/2006 S 16,False,,21720700,0,0,0.204,164.1,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s17,S/2006 S 17,S/2006 S 17,False,,22384900,0,0,0.425,168.7,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s18,S/2006 S 18,S/2006 S 18,False,,22760700,0,0,0.131,169.5,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s19,S/2006 S 19,S/2006 S 19,False,,23801100,0,0,0.467,175.5,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s20,S/2006 S 20,S/2006 S 20,False,,13193800,0,0,0.206,173.1,,,0.0,0.0,0.0,2.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2007s5,S/2007 S 5,S/2007 S 5,False,,15835700,0,0,0.104,158.4,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2007,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2007s6,S/2007 S 6,S/2007 S 6,False,,18544900,0,0,0.169,166.5,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2007,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2007s7,S/2007 S 7,S/2007 S 7,False,,15931700,0,0,0.217,169.2,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna",2007,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
